Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
44.0,85,1709471042.1932,1709471042.1932,UDP,192.168.0.2,37831.0,192.168.0.4,53.0,,L,,0.0,0.0
,86,1709471042.194608,1709471042.194608,UDP,192.168.0.4,53.0,192.168.0.2,37831.0,,,,,
45.0,87,1709471042.2319288,1709471042.2319288,UDP,192.168.0.2,51475.0,192.168.0.4,53.0,,L,,0.0,0.0
,88,1709471042.2519474,1709471042.2519474,UDP,192.168.0.4,53.0,192.168.0.2,51475.0,,,,,
46.0,89,1709471042.328477,1709471042.328477,UDP,192.168.0.2,60828.0,192.168.0.4,53.0,,L,,0.0,0.0
,90,1709471042.33514,1709471042.33514,UDP,192.168.0.4,53.0,192.168.0.2,60828.0,,,,,
47.0,91,1709471042.65774,1709471042.65774,UDP,192.168.0.2,60235.0,192.168.0.4,53.0,,L,,0.0,0.0
,92,1709471042.7647803,1709471042.7647803,UDP,192.168.0.4,53.0,192.168.0.2,60235.0,,,,,
48.0,93,1709471042.6579664,1709471042.6579664,UDP,192.168.0.2,36279.0,192.168.0.4,53.0,,L,,0.0,0.0
,94,1709471042.7647803,1709471042.7647803,UDP,192.168.0.4,53.0,192.168.0.2,36279.0,,,,,
49.0,95,1709471045.2822,1709471045.2822,UDP,192.168.0.2,42610.0,192.168.0.4,53.0,,L,,0.0,0.0
,96,1709471045.287562,1709471045.287562,UDP,192.168.0.4,53.0,192.168.0.2,42610.0,,,,,
50.0,97,1709471045.2824402,1709471045.2824402,UDP,192.168.0.2,59365.0,192.168.0.4,53.0,,L,,0.0,0.0
,98,1709471045.2875624,1709471045.2875624,UDP,192.168.0.4,53.0,192.168.0.2,59365.0,,,,,
51.0,99,1709471045.2882977,1709471045.2882977,UDP,192.168.0.2,50841.0,192.168.0.4,53.0,,L,,0.0,0.0
,100,1709471045.3009474,1709471045.3009474,UDP,192.168.0.4,53.0,192.168.0.2,50841.0,,,,,
52.0,101,1709471045.3596847,1709471045.3596847,UDP,192.168.0.2,54264.0,192.168.0.4,53.0,,L,,0.0,0.0
,102,1709471045.3706405,1709471045.3706405,UDP,192.168.0.4,53.0,192.168.0.2,54264.0,,,,,
53.0,103,1709471045.3598738,1709471045.3598738,UDP,192.168.0.2,52285.0,192.168.0.4,53.0,,L,,0.0,0.0
,104,1709471045.4475071,1709471045.4475071,UDP,192.168.0.4,53.0,192.168.0.2,52285.0,,,,,
54.0,105,1709471045.360103,1709471045.360103,UDP,192.168.0.2,51419.0,192.168.0.4,53.0,,L,,0.0,0.0
,106,1709471045.4175856,1709471045.4175856,UDP,192.168.0.4,53.0,192.168.0.2,51419.0,,,,,
55.0,107,1709471045.360334,1709471045.360334,UDP,192.168.0.2,35316.0,192.168.0.4,53.0,,L,,0.0,0.0
,108,1709471045.4175854,1709471045.4175854,UDP,192.168.0.4,53.0,192.168.0.2,35316.0,,,,,
56.0,109,1709471048.4111445,1709471048.4111445,UDP,192.168.0.2,46088.0,192.168.0.4,53.0,,L,,0.0,0.0
,110,1709471048.4121351,1709471048.4121351,UDP,192.168.0.4,53.0,192.168.0.2,46088.0,,,,,
57.0,113,1709471059.2166317,1709471059.2955875,TCP,192.168.0.2,55684.0,192.168.0.3,80.0,,L,,0.0,0.0
,114,1709471059.217981,1709471059.2955675,TCP,192.168.0.3,80.0,192.168.0.2,55684.0,,,,,
58.0,115,1709471059.3901994,1709471059.4726176,TCP,192.168.0.2,55692.0,192.168.0.3,80.0,,L,,0.0,0.0
,116,1709471059.4082692,1709471059.4886043,TCP,192.168.0.3,80.0,192.168.0.2,55692.0,,,,,
59.0,117,1709471062.1291523,1709471062.1291523,UDP,192.168.0.2,53300.0,192.168.0.4,53.0,,L,,0.0,0.0
,118,1709471062.1327696,1709471062.1327696,UDP,192.168.0.4,53.0,192.168.0.2,53300.0,,,,,
