Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
58.0,117,1709471882.293893,1709471882.293893,UDP,192.168.0.2,60680,192.168.0.4,53,,L,,0.0,0.0
,118,1709471882.309167,1709471882.309167,UDP,192.168.0.4,53,192.168.0.2,60680,,,,,
59.0,119,1709471882.317721,1709471882.317721,UDP,192.168.0.2,48081,192.168.0.4,53,,L,,0.0,0.0
,120,1709471882.351748,1709471882.351748,UDP,192.168.0.4,53,192.168.0.2,48081,,,,,
60.0,121,1709471882.3188105,1709471882.3188105,UDP,192.168.0.2,34292,192.168.0.4,53,,L,,0.0,0.0
,122,1709471882.393126,1709471882.393126,UDP,192.168.0.4,53,192.168.0.2,34292,,,,,
61.0,123,1709471882.414986,1709471882.414986,UDP,192.168.0.2,45858,192.168.0.4,53,,L,,0.0,0.0
,124,1709471882.5822327,1709471882.5822327,UDP,192.168.0.4,53,192.168.0.2,45858,,,,,
62.0,125,1709471882.4377043,1709471882.4377043,UDP,192.168.0.2,33416,192.168.0.4,53,,L,,0.0,0.0
,126,1709471882.5822327,1709471882.5822327,UDP,192.168.0.4,53,192.168.0.2,33416,,,,,
63.0,127,1709471882.5775251,1709471882.5775251,UDP,192.168.0.2,50303,192.168.0.4,53,,L,,0.0,0.0
,128,1709471882.7805133,1709471882.7805133,UDP,192.168.0.4,53,192.168.0.2,50303,,,,,
64.0,129,1709471882.580875,1709471882.580875,UDP,192.168.0.2,60616,192.168.0.4,53,,L,,0.0,0.0
,130,1709471882.7805133,1709471882.7805133,UDP,192.168.0.4,53,192.168.0.2,60616,,,,,
65.0,131,1709471882.5972028,1709471882.5972028,UDP,192.168.0.2,57504,192.168.0.4,53,,L,,0.0,0.0
,132,1709471882.604342,1709471882.604342,UDP,192.168.0.4,53,192.168.0.2,57504,,,,,
66.0,133,1709471882.6117778,1709471882.6117778,UDP,192.168.0.2,40909,192.168.0.4,53,,L,,0.0,0.0
