Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,96,1710680039.7428117,1710680039.7428117,UDP,192.168.0.2,53.0,192.168.0.10,62928.0,,,,,
49.0,97,1710680040.4071076,1710680040.4071076,UDP,192.168.0.10,58428.0,192.168.0.2,53.0,,,,,
,98,1710680040.6065056,1710680040.6065056,UDP,192.168.0.2,53.0,192.168.0.10,58428.0,,,,,
50.0,99,1710680233.9922087,1710680233.999012,TCP,192.168.0.10,49844.0,192.168.0.2,80.0,,,,,
,100,1710680233.9922457,1710680233.9972456,TCP,192.168.0.2,80.0,192.168.0.10,49844.0,,,,,
51.0,101,1710680237.0983512,1710680237.102474,TCP,192.168.0.10,49845.0,192.168.0.2,80.0,,,,,
,102,1710680237.0983777,1710680237.1020355,TCP,192.168.0.2,80.0,192.168.0.10,49845.0,,,,,
52.0,103,1710680240.21012,1710680240.2147603,TCP,192.168.0.10,49846.0,192.168.0.2,80.0,,,,,
,104,1710680240.2101438,1710680240.2140987,TCP,192.168.0.2,80.0,192.168.0.10,49846.0,,,,,
53.0,105,1710680233.93076,1710680233.9397657,TCP,192.168.0.10,49843.0,192.168.0.2,80.0,,,,,
,106,1710680233.9308088,1710680233.939544,TCP,192.168.0.2,80.0,192.168.0.10,49843.0,,,,,
54.0,107,1710680243.30081,1710680243.3047557,TCP,192.168.0.10,49847.0,192.168.0.2,80.0,,,,,
,108,1710680243.3008332,1710680243.3039951,TCP,192.168.0.2,80.0,192.168.0.10,49847.0,,,,,
55.0,109,1710680246.3588853,1710680246.3631992,TCP,192.168.0.10,49848.0,192.168.0.2,80.0,,,,,
,110,1710680246.358909,1710680246.3628397,TCP,192.168.0.2,80.0,192.168.0.10,49848.0,,,,,
56.0,111,1710680246.390978,1710680246.390978,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,112,1710680246.391004,1710680246.391004,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
57.0,113,1710680246.9241908,1710680246.9241908,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,114,1710680246.9242196,1710680246.9242196,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
58.0,115,1710680247.426248,1710680247.426248,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,116,1710680247.4262688,1710680247.4262688,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
59.0,117,1710680247.9378915,1710680247.9378915,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,118,1710680247.9379115,1710680247.9379115,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
60.0,119,1710680248.4702528,1710680248.472015,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,120,1710680248.4702976,1710680248.472024,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
61.0,121,1710680248.9868484,1710680248.9868484,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,122,1710680248.9868696,1710680248.9868696,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
62.0,123,1710680249.5161643,1710680249.5161643,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,124,1710680249.5161831,1710680249.5161831,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
63.0,125,1710680250.047339,1710680250.047339,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,126,1710680250.0473604,1710680250.0473604,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
64.0,127,1710680250.5652225,1710680250.5669477,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,128,1710680250.5652428,1710680250.566955,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
65.0,129,1710680251.0930564,1710680251.0930564,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,130,1710680251.0930772,1710680251.0930772,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
66.0,131,1710680251.5945308,1710680251.5945308,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,132,1710680251.5945497,1710680251.5945497,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
67.0,133,1710680252.1155565,1710680252.1155565,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,134,1710680252.1155825,1710680252.1155825,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
68.0,135,1710680252.6256948,1710680252.6270435,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,136,1710680252.6257162,1710680252.627051,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
69.0,137,1710680253.1548822,1710680253.1548822,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,138,1710680253.1549027,1710680253.1549027,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
70.0,139,1710680253.6648295,1710680253.6648295,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,140,1710680253.6648495,1710680253.6648495,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
71.0,141,1710680254.191749,1710680254.191749,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,142,1710680254.1917694,1710680254.1917694,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
72.0,143,1710680254.7234344,1710680254.7252192,TCP,192.168.0.10,49849.0,192.168.0.2,1234.0,,,,,
,144,1710680254.723456,1710680254.725232,TCP,192.168.0.2,1234.0,192.168.0.10,49849.0,,,,,
