Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
101,1654975073.2395492,1654975073.245726,TCP,192.168.1.3,37043.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
102,1654975073.24002,1654975073.2453408,TCP,192.168.2.2,5985.0,192.168.1.3,37043.0,,,,,
103,1654975073.2525132,1654975073.259177,TCP,192.168.1.3,42379.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
104,1654975073.252709,1654975073.2587943,TCP,192.168.2.2,5985.0,192.168.1.3,42379.0,,,,,
105,1654975073.5338056,1654975073.6526644,TCP,192.168.1.3,39687.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
106,1654975073.534761,1654975073.6513865,TCP,192.168.2.2,5985.0,192.168.1.3,39687.0,,,,,
107,1654975073.6994083,1654975073.7164528,TCP,192.168.1.3,34211.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
108,1654975073.7000127,1654975073.7159617,TCP,192.168.2.2,5985.0,192.168.1.3,34211.0,,,,,
109,1654975073.750366,1654975073.762857,TCP,192.168.1.3,36205.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
110,1654975073.7509704,1654975073.762348,TCP,192.168.2.2,5985.0,192.168.1.3,36205.0,,,,,
111,1654975073.7922757,1654975073.8034573,TCP,192.168.1.3,33443.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
112,1654975073.793059,1654975073.8029103,TCP,192.168.2.2,5985.0,192.168.1.3,33443.0,,,,,
113,1654975073.8162396,1654975073.8287663,TCP,192.168.1.3,46613.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
114,1654975073.816959,1654975073.8281553,TCP,192.168.2.2,5985.0,192.168.1.3,46613.0,,,,,
115,1654975074.093685,1654975074.1721065,TCP,192.168.1.3,39325.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
116,1654975074.0943427,1654975074.1709445,TCP,192.168.2.2,5985.0,192.168.1.3,39325.0,,,,,
117,1654975074.218541,1654975074.2369015,TCP,192.168.1.3,33961.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
118,1654975074.2191887,1654975074.236308,TCP,192.168.2.2,5985.0,192.168.1.3,33961.0,,,,,
119,1654975074.256709,1654975074.2664416,TCP,192.168.1.3,45085.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
120,1654975074.257412,1654975074.265922,TCP,192.168.2.2,5985.0,192.168.1.3,45085.0,,,,,
121,1654975074.293878,1654975074.3112545,TCP,192.168.1.3,44009.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
122,1654975074.2949898,1654975074.3103948,TCP,192.168.2.2,5985.0,192.168.1.3,44009.0,,,,,
123,1654975074.6131055,1654975074.6646457,TCP,192.168.1.3,37651.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
124,1654975074.6137805,1654975074.6641817,TCP,192.168.2.2,5985.0,192.168.1.3,37651.0,,,,,
125,1654975074.6855545,1654975074.697108,TCP,192.168.1.3,41025.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
126,1654975074.68618,1654975074.696496,TCP,192.168.2.2,5985.0,192.168.1.3,41025.0,,,,,
127,1654975075.0032806,1654975075.0084925,TCP,192.168.1.3,44813.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
128,1654975075.0036,1654975075.0081496,TCP,192.168.2.2,5985.0,192.168.1.3,44813.0,,,,,
129,1654975075.023868,1654975075.0297308,TCP,192.168.1.3,38387.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
130,1654975075.0242865,1654975075.029376,TCP,192.168.2.2,5985.0,192.168.1.3,38387.0,,,,,
131,1654975075.0357058,1654975075.0418088,TCP,192.168.1.3,33013.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
132,1654975075.0361173,1654975075.0415056,TCP,192.168.2.2,5985.0,192.168.1.3,33013.0,,,,,
133,1654975075.3180056,1654975075.436479,TCP,192.168.1.3,40113.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
134,1654975075.3190553,1654975075.4356215,TCP,192.168.2.2,5985.0,192.168.1.3,40113.0,,,,,
135,1654975075.4803646,1654975075.492844,TCP,192.168.1.3,43507.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
136,1654975075.481074,1654975075.4923112,TCP,192.168.2.2,5985.0,192.168.1.3,43507.0,,,,,
137,1654975075.5221057,1654975075.5401464,TCP,192.168.1.3,35789.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
138,1654975075.5231924,1654975075.5388403,TCP,192.168.2.2,5985.0,192.168.1.3,35789.0,,,,,
139,1654975075.5851114,1654975075.5945845,TCP,192.168.1.3,43103.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
140,1654975075.5857477,1654975075.594046,TCP,192.168.2.2,5985.0,192.168.1.3,43103.0,,,,,
141,1654975075.607303,1654975075.61526,TCP,192.168.1.3,33829.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
142,1654975075.6078317,1654975075.614858,TCP,192.168.2.2,5985.0,192.168.1.3,33829.0,,,,,
143,1654975075.8810053,1654975075.950503,TCP,192.168.1.3,32837.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
144,1654975075.881647,1654975075.9495478,TCP,192.168.2.2,5985.0,192.168.1.3,32837.0,,,,,
145,1654975076.003369,1654975076.0208733,TCP,192.168.1.3,39643.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
146,1654975076.0039644,1654975076.020233,TCP,192.168.2.2,5985.0,192.168.1.3,39643.0,,,,,
147,1654975076.048361,1654975076.0649796,TCP,192.168.1.3,43087.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
148,1654975076.049584,1654975076.0640917,TCP,192.168.2.2,5985.0,192.168.1.3,43087.0,,,,,
149,1654975076.1033976,1654975076.1125338,TCP,192.168.1.3,36169.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
150,1654975076.1040432,1654975076.1119528,TCP,192.168.2.2,5985.0,192.168.1.3,36169.0,,,,,
151,1654975076.1249254,1654975076.1349664,TCP,192.168.1.3,37767.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
152,1654975076.1255736,1654975076.1344378,TCP,192.168.2.2,5985.0,192.168.1.3,37767.0,,,,,
153,1654975076.4121008,1654975076.530958,TCP,192.168.1.3,33207.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
154,1654975076.4132063,1654975076.5299757,TCP,192.168.2.2,5985.0,192.168.1.3,33207.0,,,,,
155,1654975076.5798185,1654975076.5973468,TCP,192.168.1.3,38719.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
156,1654975076.580526,1654975076.596763,TCP,192.168.2.2,5985.0,192.168.1.3,38719.0,,,,,
157,1654975076.6247373,1654975076.6619148,TCP,192.168.1.3,46739.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
158,1654975076.6252904,1654975076.6612563,TCP,192.168.2.2,5985.0,192.168.1.3,46739.0,,,,,
159,1654975076.6892595,1654975076.6956968,TCP,192.168.1.3,42689.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
160,1654975076.68987,1654975076.695327,TCP,192.168.2.2,5985.0,192.168.1.3,42689.0,,,,,
161,1654975076.7020636,1654975076.708498,TCP,192.168.1.3,41231.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
162,1654975076.7025502,1654975076.7082222,TCP,192.168.2.2,5985.0,192.168.1.3,41231.0,,,,,
163,1654975076.9924743,1654975077.0426133,TCP,192.168.1.3,38627.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
164,1654975076.9931068,1654975077.0422251,TCP,192.168.2.2,5985.0,192.168.1.3,38627.0,,,,,
165,1654975077.0612893,1654975077.069419,TCP,192.168.1.3,39533.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
166,1654975077.0616443,1654975077.0690253,TCP,192.168.2.2,5985.0,192.168.1.3,39533.0,,,,,
167,1654975077.0967412,1654975077.1131003,TCP,192.168.1.3,39821.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
168,1654975077.097803,1654975077.112411,TCP,192.168.2.2,5985.0,192.168.1.3,39821.0,,,,,
169,1654975077.1501057,1654975077.1584227,TCP,192.168.1.3,35507.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
170,1654975077.150653,1654975077.1579423,TCP,192.168.2.2,5985.0,192.168.1.3,35507.0,,,,,
171,1654975077.169875,1654975077.1804464,TCP,192.168.1.3,41585.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
172,1654975077.170456,1654975077.1800036,TCP,192.168.2.2,5985.0,192.168.1.3,41585.0,,,,,
173,1654975077.463596,1654975077.5891516,TCP,192.168.1.3,41925.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
174,1654975077.4646037,1654975077.5881171,TCP,192.168.2.2,5985.0,192.168.1.3,41925.0,,,,,
175,1654975077.6365595,1654975077.6494565,TCP,192.168.1.3,36811.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
176,1654975077.6372373,1654975077.6490245,TCP,192.168.2.2,5985.0,192.168.1.3,36811.0,,,,,
177,1654975077.6746898,1654975077.6887877,TCP,192.168.1.3,40913.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
178,1654975077.6753476,1654975077.688058,TCP,192.168.2.2,5985.0,192.168.1.3,40913.0,,,,,
179,1654975077.7278433,1654975077.7405949,TCP,192.168.1.3,41953.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
180,1654975077.7283697,1654975077.7392352,TCP,192.168.2.2,5985.0,192.168.1.3,41953.0,,,,,
181,1654975077.7481048,1654975077.754287,TCP,192.168.1.3,44979.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
182,1654975077.748462,1654975077.7539792,TCP,192.168.2.2,5985.0,192.168.1.3,44979.0,,,,,
183,1654975078.0333085,1654975078.1538255,TCP,192.168.1.3,41523.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
184,1654975078.0343423,1654975078.1529188,TCP,192.168.2.2,5985.0,192.168.1.3,41523.0,,,,,
185,1654975078.2079182,1654975078.2265,TCP,192.168.1.3,32853.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
186,1654975078.208512,1654975078.2259998,TCP,192.168.2.2,5985.0,192.168.1.3,32853.0,,,,,
187,1654975078.249562,1654975078.2552512,TCP,192.168.1.3,45629.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
188,1654975078.2500849,1654975078.254888,TCP,192.168.2.2,5985.0,192.168.1.3,45629.0,,,,,
189,1654975078.2707474,1654975078.2761357,TCP,192.168.1.3,33875.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
190,1654975078.2711637,1654975078.2758095,TCP,192.168.2.2,5985.0,192.168.1.3,33875.0,,,,,
191,1654975078.287491,1654975078.306635,TCP,192.168.1.3,42607.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
192,1654975078.2882535,1654975078.305864,TCP,192.168.2.2,5985.0,192.168.1.3,42607.0,,,,,
193,1654975078.5775807,1654975078.6951728,TCP,192.168.1.3,32809.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
194,1654975078.5784447,1654975078.6943147,TCP,192.168.2.2,5985.0,192.168.1.3,32809.0,,,,,
195,1654975078.7448018,1654975078.7634068,TCP,192.168.1.3,33591.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
196,1654975078.745455,1654975078.7628455,TCP,192.168.2.2,5985.0,192.168.1.3,33591.0,,,,,
197,1654975078.785318,1654975078.7939987,TCP,192.168.1.3,45915.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
198,1654975078.7858624,1654975078.7935624,TCP,192.168.2.2,5985.0,192.168.1.3,45915.0,,,,,
199,1654975078.8095052,1654975078.8147907,TCP,192.168.1.3,36117.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
200,1654975078.8098955,1654975078.8145523,TCP,192.168.2.2,5985.0,192.168.1.3,36117.0,,,,,
201,1654975078.822166,1654975078.832085,TCP,192.168.1.3,42523.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
202,1654975078.8226788,1654975078.8314736,TCP,192.168.2.2,5985.0,192.168.1.3,42523.0,,,,,
203,1654975079.1173005,1654975079.219771,TCP,192.168.1.3,39371.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
204,1654975079.1184473,1654975079.218783,TCP,192.168.2.2,5985.0,192.168.1.3,39371.0,,,,,
205,1654975079.2739778,1654975079.2922485,TCP,192.168.1.3,41305.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
206,1654975079.274412,1654975079.2916803,TCP,192.168.2.2,5985.0,192.168.1.3,41305.0,,,,,
207,1654975079.309127,1654975079.3163104,TCP,192.168.1.3,40879.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
208,1654975079.309631,1654975079.315926,TCP,192.168.2.2,5985.0,192.168.1.3,40879.0,,,,,
209,1654975079.3323689,1654975079.3389852,TCP,192.168.1.3,45625.0,192.168.2.2,5985.0,,P,T1047,1.0,1.0
210,1654975079.3326733,1654975079.3385909,TCP,192.168.2.2,5985.0,192.168.1.3,45625.0,,,,,
