Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
1,1519309071.51345,1519309077.403296,TCP,18.218.115.60,51221,172.31.69.28,80,,P,T1210,1.0,1.0
2,1519309071.513464,1519309077.402931,TCP,172.31.69.28,80,18.218.115.60,51221,,,,,
3,1519309071.336902,1519309079.715803,TCP,18.218.115.60,51220,172.31.69.28,80,,P,T1210,0.0,0.0
4,1519309071.336937,1519309079.715474,TCP,172.31.69.28,80,18.218.115.60,51220,,,,,
5,1519309108.787021,1519309114.621402,TCP,18.218.115.60,51297,172.31.69.28,80,,P,T1210,0.0,0.0
6,1519309108.787032,1519309114.621011,TCP,172.31.69.28,80,18.218.115.60,51297,,,,,
7,1519309108.594049,1519309164.637374,TCP,18.218.115.60,51296,172.31.69.28,80,,P,T1210,0.0,0.0
8,1519309108.594073,1519309164.637377,TCP,172.31.69.28,80,18.218.115.60,51296,,,,,
9,1519309164.646993,1519309221.331865,TCP,18.218.115.60,51708,172.31.69.28,80,,P,T1210,0.0,0.0
10,1519309164.647015,1519309221.331867,TCP,172.31.69.28,80,18.218.115.60,51708,,,,,
11,1519309222.457276,1519309227.466267,TCP,18.218.115.60,52126,172.31.69.28,80,,P,T1210,0.0,0.0
12,1519309222.457299,1519309227.46627,TCP,172.31.69.28,80,18.218.115.60,52126,,,,,
13,1519309222.457706,1519309278.875485,TCP,18.218.115.60,52127,172.31.69.28,80,,P,T1210,0.0,0.0
14,1519309222.45771,1519309278.875488,TCP,172.31.69.28,80,18.218.115.60,52127,,,,,
15,1519309279.986162,1519309284.995861,TCP,18.218.115.60,52540,172.31.69.28,80,,P,T1210,0.0,0.0
16,1519309279.986197,1519309284.995878,TCP,172.31.69.28,80,18.218.115.60,52540,,,,,
17,1519309279.986503,1519309336.602009,TCP,18.218.115.60,52541,172.31.69.28,80,,P,T1210,0.0,0.0
18,1519309279.98651,1519309336.602014,TCP,172.31.69.28,80,18.218.115.60,52541,,,,,
19,1519309337.700776,1519309342.709609,TCP,18.218.115.60,52958,172.31.69.28,80,,P,T1210,0.0,0.0
20,1519309337.700799,1519309342.709613,TCP,172.31.69.28,80,18.218.115.60,52958,,,,,
21,1519309337.701193,1519309394.175914,TCP,18.218.115.60,52959,172.31.69.28,80,,P,T1210,0.0,0.0
22,1519309337.701196,1519309394.175917,TCP,172.31.69.28,80,18.218.115.60,52959,,,,,
23,1519309395.281288,1519309400.289829,TCP,18.218.115.60,53372,172.31.69.28,80,,P,T1210,0.0,0.0
24,1519309395.281312,1519309400.289473,TCP,172.31.69.28,80,18.218.115.60,53372,,,,,
25,1519309395.281664,1519309451.952578,TCP,18.218.115.60,53373,172.31.69.28,80,,P,T1210,0.0,0.0
26,1519309395.281668,1519309451.952581,TCP,172.31.69.28,80,18.218.115.60,53373,,,,,
27,1519309453.110044,1519309458.117259,TCP,18.218.115.60,53789,172.31.69.28,80,,P,T1210,0.0,0.0
28,1519309453.110069,1519309458.116914,TCP,172.31.69.28,80,18.218.115.60,53789,,,,,
29,1519309453.110449,1519309510.329437,TCP,18.218.115.60,53790,172.31.69.28,80,,P,T1210,0.0,0.0
30,1519309453.110456,1519309510.32944,TCP,172.31.69.28,80,18.218.115.60,53790,,,,,
31,1519309511.437666,1519309516.444867,TCP,18.218.115.60,54207,172.31.69.28,80,,P,T1210,0.0,0.0
32,1519309511.43769,1519309516.444518,TCP,172.31.69.28,80,18.218.115.60,54207,,,,,
33,1519309511.438031,1519309567.685426,TCP,18.218.115.60,54208,172.31.69.28,80,,P,T1210,0.0,0.0
34,1519309511.438036,1519309567.685429,TCP,172.31.69.28,80,18.218.115.60,54208,,,,,
35,1519309568.787639,1519309573.796501,TCP,18.218.115.60,54619,172.31.69.28,80,,P,T1210,0.0,0.0
36,1519309568.787661,1519309573.796506,TCP,172.31.69.28,80,18.218.115.60,54619,,,,,
37,1519309568.788115,1519309625.201268,TCP,18.218.115.60,54620,172.31.69.28,80,,P,T1210,0.0,0.0
38,1519309568.788125,1519309625.201272,TCP,172.31.69.28,80,18.218.115.60,54620,,,,,
39,1519309626.31136,1519309631.320761,TCP,18.218.115.60,55038,172.31.69.28,80,,P,T1210,0.0,0.0
40,1519309626.311383,1519309631.320765,TCP,172.31.69.28,80,18.218.115.60,55038,,,,,
41,1519309626.311693,1519309682.965238,TCP,18.218.115.60,55039,172.31.69.28,80,,P,T1210,0.0,0.0
42,1519309626.311698,1519309682.96524,TCP,172.31.69.28,80,18.218.115.60,55039,,,,,
43,1519309684.079562,1519309689.084506,TCP,18.218.115.60,55451,172.31.69.28,80,,P,T1210,0.0,0.0
44,1519309684.079584,1519309689.084117,TCP,172.31.69.28,80,18.218.115.60,55451,,,,,
45,1519309684.079877,1519309741.082461,TCP,18.218.115.60,55452,172.31.69.28,80,,P,T1210,0.0,0.0
46,1519309684.079882,1519309741.082464,TCP,172.31.69.28,80,18.218.115.60,55452,,,,,
47,1519309742.187727,1519309747.192123,TCP,18.218.115.60,55872,172.31.69.28,80,,P,T1210,0.0,0.0
48,1519309742.18775,1519309747.191761,TCP,172.31.69.28,80,18.218.115.60,55872,,,,,
49,1519309742.188147,1519309798.812276,TCP,18.218.115.60,55873,172.31.69.28,80,,P,T1210,0.0,0.0
50,1519309742.188151,1519309798.812279,TCP,172.31.69.28,80,18.218.115.60,55873,,,,,
51,1519309799.919709,1519309804.928585,TCP,18.218.115.60,56285,172.31.69.28,80,,P,T1210,0.0,0.0
52,1519309799.919731,1519309804.928589,TCP,172.31.69.28,80,18.218.115.60,56285,,,,,
53,1519309799.920101,1519309856.511714,TCP,18.218.115.60,56286,172.31.69.28,80,,P,T1210,0.0,0.0
54,1519309799.920105,1519309856.511722,TCP,172.31.69.28,80,18.218.115.60,56286,,,,,
55,1519309857.625071,1519309862.629712,TCP,18.218.115.60,56699,172.31.69.28,80,,P,T1210,0.0,0.0
56,1519309857.625093,1519309862.629347,TCP,172.31.69.28,80,18.218.115.60,56699,,,,,
57,1519309857.625455,1519309914.412093,TCP,18.218.115.60,56700,172.31.69.28,80,,P,T1210,0.0,0.0
58,1519309857.62546,1519309914.4121,TCP,172.31.69.28,80,18.218.115.60,56700,,,,,
59,1519309915.515496,1519309920.520431,TCP,18.218.115.60,57116,172.31.69.28,80,,P,T1210,0.0,0.0
60,1519309915.515519,1519309920.520084,TCP,172.31.69.28,80,18.218.115.60,57116,,,,,
61,1519309915.515824,1519309971.979965,TCP,18.218.115.60,57117,172.31.69.28,80,,P,T1210,0.0,0.0
62,1519309915.515829,1519309971.979967,TCP,172.31.69.28,80,18.218.115.60,57117,,,,,
63,1519309973.092947,1519309978.095757,TCP,18.218.115.60,57530,172.31.69.28,80,,P,T1210,0.0,0.0
64,1519309973.092969,1519309978.095383,TCP,172.31.69.28,80,18.218.115.60,57530,,,,,
65,1519309973.093341,1519310029.586074,TCP,18.218.115.60,57531,172.31.69.28,80,,P,T1210,0.0,0.0
66,1519309973.093345,1519310029.586079,TCP,172.31.69.28,80,18.218.115.60,57531,,,,,
67,1519310030.701211,1519310035.706378,TCP,18.218.115.60,57948,172.31.69.28,80,,P,T1210,0.0,0.0
68,1519310030.701235,1519310035.706065,TCP,172.31.69.28,80,18.218.115.60,57948,,,,,
69,1519310030.701596,1519310087.233446,TCP,18.218.115.60,57949,172.31.69.28,80,,P,T1210,0.0,0.0
70,1519310030.701601,1519310087.233449,TCP,172.31.69.28,80,18.218.115.60,57949,,,,,
71,1519310088.34107,1519310093.344417,TCP,18.218.115.60,58362,172.31.69.28,80,,P,T1210,0.0,0.0
72,1519310088.341093,1519310093.344056,TCP,172.31.69.28,80,18.218.115.60,58362,,,,,
73,1519310088.341469,1519310144.902471,TCP,18.218.115.60,58363,172.31.69.28,80,,P,T1210,0.0,0.0
74,1519310088.341473,1519310144.902474,TCP,172.31.69.28,80,18.218.115.60,58363,,,,,
75,1519310145.996049,1519310151.004791,TCP,18.218.115.60,58779,172.31.69.28,80,,P,T1210,0.0,0.0
76,1519310145.996071,1519310151.004796,TCP,172.31.69.28,80,18.218.115.60,58779,,,,,
77,1519310145.996423,1519310202.479859,TCP,18.218.115.60,58780,172.31.69.28,80,,P,T1210,0.0,0.0
78,1519310145.996428,1519310202.479862,TCP,172.31.69.28,80,18.218.115.60,58780,,,,,
79,1519310203.587056,1519310208.59486,TCP,18.218.115.60,59192,172.31.69.28,80,,P,T1210,0.0,0.0
80,1519310203.587079,1519310208.594497,TCP,172.31.69.28,80,18.218.115.60,59192,,,,,
81,1519310203.587521,1519310260.348343,TCP,18.218.115.60,59193,172.31.69.28,80,,P,T1210,0.0,0.0
82,1519310203.587526,1519310260.348348,TCP,172.31.69.28,80,18.218.115.60,59193,,,,,
83,1519310261.459806,1519310266.467773,TCP,18.218.115.60,59608,172.31.69.28,80,,P,T1210,0.0,0.0
84,1519310261.459831,1519310266.467404,TCP,172.31.69.28,80,18.218.115.60,59608,,,,,
85,1519310261.460202,1519310318.037374,TCP,18.218.115.60,59609,172.31.69.28,80,,P,T1210,0.0,0.0
86,1519310261.460208,1519310318.037377,TCP,172.31.69.28,80,18.218.115.60,59609,,,,,
87,1519310319.152829,1519310324.15459,TCP,18.218.115.60,60024,172.31.69.28,80,,P,T1210,0.0,0.0
88,1519310319.152854,1519310324.154248,TCP,172.31.69.28,80,18.218.115.60,60024,,,,,
89,1519310319.153303,1519310375.775189,TCP,18.218.115.60,60025,172.31.69.28,80,,P,T1210,0.0,0.0
90,1519310319.153307,1519310375.775192,TCP,172.31.69.28,80,18.218.115.60,60025,,,,,
91,1519310376.881436,1519310381.888071,TCP,18.218.115.60,60437,172.31.69.28,80,,P,T1210,0.0,0.0
92,1519310376.88146,1519310381.887702,TCP,172.31.69.28,80,18.218.115.60,60437,,,,,
93,1519310376.881794,1519310433.977469,TCP,18.218.115.60,60438,172.31.69.28,80,,P,T1210,0.0,0.0
94,1519310376.881797,1519310433.977472,TCP,172.31.69.28,80,18.218.115.60,60438,,,,,
95,1519310435.154821,1519310440.163777,TCP,18.218.115.60,60855,172.31.69.28,80,,P,T1210,0.0,0.0
96,1519310435.154843,1519310440.16378,TCP,172.31.69.28,80,18.218.115.60,60855,,,,,
97,1519310435.155173,1519310492.12929,TCP,18.218.115.60,60856,172.31.69.28,80,,P,T1210,0.0,0.0
98,1519310435.155178,1519310492.129293,TCP,172.31.69.28,80,18.218.115.60,60856,,,,,
99,1519310493.228056,1519310498.233179,TCP,18.218.115.60,61268,172.31.69.28,80,,P,T1210,0.0,0.0
100,1519310493.22808,1519310498.232765,TCP,172.31.69.28,80,18.218.115.60,61268,,,,,
101,1519310493.22844,1519310549.771549,TCP,18.218.115.60,61269,172.31.69.28,80,,P,T1210,0.0,0.0
102,1519310493.228445,1519310549.771552,TCP,172.31.69.28,80,18.218.115.60,61269,,,,,
103,1519310550.911328,1519310555.918225,TCP,18.218.115.60,61686,172.31.69.28,80,,P,T1210,0.0,0.0
104,1519310550.911351,1519310555.917883,TCP,172.31.69.28,80,18.218.115.60,61686,,,,,
105,1519310550.911674,1519310607.550422,TCP,18.218.115.60,61687,172.31.69.28,80,,P,T1210,0.0,0.0
106,1519310550.911681,1519310607.550426,TCP,172.31.69.28,80,18.218.115.60,61687,,,,,
107,1519310608.664979,1519310613.667452,TCP,18.218.115.60,62100,172.31.69.28,80,,P,T1210,0.0,0.0
108,1519310608.665002,1519310613.667106,TCP,172.31.69.28,80,18.218.115.60,62100,,,,,
109,1519310608.665311,1519310665.766036,TCP,18.218.115.60,62101,172.31.69.28,80,,P,T1210,0.0,0.0
110,1519310608.665317,1519310665.76604,TCP,172.31.69.28,80,18.218.115.60,62101,,,,,
111,1519310666.895218,1519310671.901374,TCP,18.218.115.60,62517,172.31.69.28,80,,P,T1210,0.0,0.0
112,1519310666.895242,1519310671.900977,TCP,172.31.69.28,80,18.218.115.60,62517,,,,,
113,1519310666.895602,1519310723.677285,TCP,18.218.115.60,62518,172.31.69.28,80,,P,T1210,0.0,0.0
114,1519310666.895608,1519310723.677288,TCP,172.31.69.28,80,18.218.115.60,62518,,,,,
115,1519310724.788725,1519310729.791324,TCP,18.218.115.60,62930,172.31.69.28,80,,P,T1210,0.0,0.0
116,1519310724.788748,1519310729.791015,TCP,172.31.69.28,80,18.218.115.60,62930,,,,,
117,1519310724.789136,1519310781.033068,TCP,18.218.115.60,62931,172.31.69.28,80,,P,T1210,0.0,0.0
118,1519310724.78914,1519310781.033073,TCP,172.31.69.28,80,18.218.115.60,62931,,,,,
119,1519310782.147191,1519310787.151928,TCP,18.218.115.60,63345,172.31.69.28,80,,P,T1210,0.0,0.0
120,1519310782.147214,1519310787.151569,TCP,172.31.69.28,80,18.218.115.60,63345,,,,,
121,1519310782.147543,1519310838.577296,TCP,18.218.115.60,63346,172.31.69.28,80,,P,T1210,0.0,0.0
122,1519310782.147547,1519310838.577301,TCP,172.31.69.28,80,18.218.115.60,63346,,,,,
123,1519310839.689181,1519310844.696702,TCP,18.218.115.60,63763,172.31.69.28,80,,P,T1210,0.0,0.0
124,1519310839.689205,1519310844.696314,TCP,172.31.69.28,80,18.218.115.60,63763,,,,,
125,1519310839.689564,1519310896.131068,TCP,18.218.115.60,63764,172.31.69.28,80,,P,T1210,0.0,0.0
126,1519310839.689569,1519310896.131074,TCP,172.31.69.28,80,18.218.115.60,63764,,,,,
127,1519310897.237533,1519310902.242962,TCP,18.218.115.60,64175,172.31.69.28,80,,P,T1210,0.0,0.0
128,1519310897.237555,1519310902.24262,TCP,172.31.69.28,80,18.218.115.60,64175,,,,,
129,1519310897.237888,1519310953.772674,TCP,18.218.115.60,64176,172.31.69.28,80,,P,T1210,0.0,0.0
