Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
37.0,73,1716979471.837442,1716979471.837442,UDP,10.0.2.15,58025,192.168.18.1,53,,L,,0.0,0.0
,74,1716979471.8701892,1716979471.8701892,UDP,192.168.18.1,53,10.0.2.15,58025,,,,,
38.0,75,1716979471.8752832,1716979471.8752832,UDP,10.0.2.15,55097,192.168.18.1,53,,L,,0.0,0.0
,76,1716979471.919872,1716979471.919872,UDP,192.168.18.1,53,10.0.2.15,55097,,,,,
39.0,77,1716979477.1252542,1716979477.1252542,UDP,10.0.2.15,51099,192.168.18.1,53,,L,,0.0,0.0
,78,1716979477.2189276,1716979477.2189276,UDP,192.168.18.1,53,10.0.2.15,51099,,,,,
40.0,79,1716979477.1254568,1716979477.1254568,UDP,10.0.2.15,43614,192.168.18.1,53,,L,,0.0,0.0
,80,1716979477.2189274,1716979477.2189274,UDP,192.168.18.1,53,10.0.2.15,43614,,,,,
41.0,81,1716979477.241711,1716979477.241711,UDP,10.0.2.15,52566,192.168.18.1,53,,L,,0.0,0.0
,82,1716979477.29969,1716979477.29969,UDP,192.168.18.1,53,10.0.2.15,52566,,,,,
42.0,83,1716979477.448914,1716979477.448914,UDP,10.0.2.15,49343,192.168.18.1,53,,L,,0.0,0.0
,84,1716979477.5992005,1716979477.5992005,UDP,192.168.18.1,53,10.0.2.15,49343,,,,,
43.0,85,1716979477.4546072,1716979477.4546072,UDP,10.0.2.15,45853,192.168.18.1,53,,L,,0.0,0.0
,86,1716979477.6514318,1716979477.6514318,UDP,192.168.18.1,53,10.0.2.15,45853,,,,,
44.0,87,1716979477.4780872,1716979477.891924,UDP,10.0.2.15,40893,34.117.188.166,443,,L,,0.0,0.0
,88,1716979477.5121405,1716979477.934404,UDP,34.117.188.166,443,10.0.2.15,40893,,,,,
45.0,89,1716979477.6721728,1716979479.1501317,UDP,10.0.2.15,53003,34.149.97.1,443,,L,,0.0,0.0
,90,1716979477.7114694,1716979479.217436,UDP,34.149.97.1,443,10.0.2.15,53003,,,,,
46.0,91,1716979486.8676867,1716979486.8676867,UDP,10.0.2.15,40100,192.168.18.1,53,,L,,0.0,0.0
,92,1716979486.9583256,1716979486.9583256,UDP,192.168.18.1,53,10.0.2.15,40100,,,,,
47.0,93,1716979486.8680215,1716979486.8680215,UDP,10.0.2.15,57969,192.168.18.1,53,,L,,0.0,0.0
,94,1716979486.9583251,1716979486.9583251,UDP,192.168.18.1,53,10.0.2.15,57969,,,,,
48.0,95,1716979488.9845293,1716979488.9845293,UDP,10.0.2.15,40049,192.168.18.1,53,,L,,0.0,0.0
,96,1716979489.0243168,1716979489.0243168,UDP,192.168.18.1,53,10.0.2.15,40049,,,,,
49.0,97,1716979491.0729065,1716979491.0729065,UDP,10.0.2.15,49169,192.168.18.1,53,,L,,0.0,0.0
,98,1716979491.1869593,1716979491.1869593,UDP,192.168.18.1,53,10.0.2.15,49169,,,,,
50.0,99,1716979493.3712473,1716979493.3712473,UDP,10.0.2.15,42074,192.168.18.1,53,,L,,0.0,0.0
,100,1716979493.435459,1716979493.435459,UDP,192.168.18.1,53,10.0.2.15,42074,,,,,
51.0,101,1716979493.376822,1716979493.376822,UDP,10.0.2.15,43268,192.168.18.1,53,,L,,0.0,0.0
,102,1716979493.435459,1716979493.435459,UDP,192.168.18.1,53,10.0.2.15,43268,,,,,
52.0,103,1716979494.6415944,1716979494.6415944,UDP,10.0.2.15,36419,192.168.18.1,53,,L,,0.0,0.0
,104,1716979494.67191,1716979494.67191,UDP,192.168.18.1,53,10.0.2.15,36419,,,,,
53.0,105,1716979495.6223853,1716979495.6223853,UDP,10.0.2.15,52236,192.168.18.1,53,,L,,0.0,0.0
,106,1716979495.6726837,1716979495.6726837,UDP,192.168.18.1,53,10.0.2.15,52236,,,,,
54.0,107,1716979495.6238685,1716979495.6238685,UDP,10.0.2.15,49050,192.168.18.1,53,,L,,0.0,0.0
,108,1716979495.6726837,1716979495.6726837,UDP,192.168.18.1,53,10.0.2.15,49050,,,,,
55.0,109,1716979497.3007812,1716979497.3007812,UDP,10.0.2.15,39740,192.168.18.1,53,,L,,0.0,0.0
,110,1716979497.3733556,1716979497.3733556,UDP,192.168.18.1,53,10.0.2.15,39740,,,,,
56.0,111,1716979497.338814,1716979498.0870245,UDP,10.0.2.15,60540,52.97.233.82,443,,L,,0.0,0.0
,112,1716979497.4261987,1716979498.0387735,UDP,52.97.233.82,443,10.0.2.15,60540,,,,,
57.0,113,1716979498.8875072,1716979498.8875072,UDP,10.0.2.15,44385,192.168.18.1,53,,L,,0.0,0.0
,114,1716979498.9595125,1716979498.9595125,UDP,192.168.18.1,53,10.0.2.15,44385,,,,,
58.0,115,1716979503.9300587,1716979503.9300587,UDP,10.0.2.15,52010,192.168.18.1,53,,L,,0.0,0.0
,116,1716979504.0023942,1716979504.0023942,UDP,192.168.18.1,53,10.0.2.15,52010,,,,,
59.0,117,1716979503.9365716,1716979503.9365716,UDP,10.0.2.15,56220,192.168.18.1,53,,L,,0.0,0.0
,118,1716979504.0023935,1716979504.0023935,UDP,192.168.18.1,53,10.0.2.15,56220,,,,,
60.0,119,1716979505.7521896,1716979505.7521896,UDP,10.0.2.15,58762,192.168.18.1,53,,L,,0.0,0.0
,120,1716979505.8312607,1716979505.8312607,UDP,192.168.18.1,53,10.0.2.15,58762,,,,,
61.0,121,1716979505.759236,1716979505.759236,UDP,10.0.2.15,55190,192.168.18.1,53,,L,,0.0,0.0
,122,1716979505.8312604,1716979505.8312604,UDP,192.168.18.1,53,10.0.2.15,55190,,,,,
62.0,123,1716979522.9927351,1716979522.9927351,UDP,10.0.2.15,34143,192.168.18.1,53,,L,,0.0,0.0
,124,1716979523.026462,1716979523.026462,UDP,192.168.18.1,53,10.0.2.15,34143,,,,,
63.0,125,1716979523.0766487,1716979523.0766487,UDP,10.0.2.15,58991,192.168.18.1,53,,L,,0.0,0.0
,126,1716979523.140726,1716979523.140726,UDP,192.168.18.1,53,10.0.2.15,58991,,,,,
64.0,127,1716979523.0778673,1716979523.0778673,UDP,10.0.2.15,35428,192.168.18.1,53,,L,,0.0,0.0
,128,1716979523.140726,1716979523.140726,UDP,192.168.18.1,53,10.0.2.15,35428,,,,,
65.0,129,1716979523.1520455,1716979523.1520455,UDP,10.0.2.15,39083,192.168.18.1,53,,L,,0.0,0.0
,130,1716979523.1873617,1716979523.1873617,UDP,192.168.18.1,53,10.0.2.15,39083,,,,,
66.0,131,1716979539.7869308,1716979539.7869308,UDP,10.0.2.15,50350,192.168.18.1,53,,L,,0.0,0.0
,132,1716979539.8265717,1716979539.8265717,UDP,192.168.18.1,53,10.0.2.15,50350,,,,,
67.0,133,1716979539.787154,1716979539.787154,UDP,10.0.2.15,41486,192.168.18.1,53,,L,,0.0,0.0
,134,1716979539.826572,1716979539.826572,UDP,192.168.18.1,53,10.0.2.15,41486,,,,,
68.0,135,1716979539.8521717,1716979539.8521717,UDP,10.0.2.15,55829,192.168.18.1,53,,L,,0.0,0.0
