Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
140,1651673382.0625255,1651673397.1081965,TCP,172.16.2.2,80,172.16.1.2,59782,,,,,
141,1651673382.0627525,1651673397.1081464,TCP,172.16.1.2,59784,172.16.2.2,80,,P,T1499.063,0.0,0.0
142,1651673382.062832,1651673397.1081965,TCP,172.16.2.2,80,172.16.1.2,59784,,,,,
143,1651673382.0631208,1651673397.1081862,TCP,172.16.1.2,59786,172.16.2.2,80,,P,T1499.064,0.0,0.0
144,1651673382.0631816,1651673397.1082847,TCP,172.16.2.2,80,172.16.1.2,59786,,,,,
145,1651673382.0633967,1651673397.1082294,TCP,172.16.1.2,59788,172.16.2.2,80,,P,T1499.065,0.0,0.0
146,1651673382.0634513,1651673397.108285,TCP,172.16.2.2,80,172.16.1.2,59788,,,,,
147,1651673382.0636654,1651673397.1082733,TCP,172.16.1.2,59790,172.16.2.2,80,,P,T1499.066,0.0,0.0
148,1651673382.063734,1651673397.108331,TCP,172.16.2.2,80,172.16.1.2,59790,,,,,
149,1651673382.0640063,1651673397.108318,TCP,172.16.1.2,59792,172.16.2.2,80,,P,T1499.067,0.0,0.0
150,1651673382.0640807,1651673397.108456,TCP,172.16.2.2,80,172.16.1.2,59792,,,,,
151,1651673382.0643294,1651673397.1083229,TCP,172.16.1.2,59794,172.16.2.2,80,,P,T1499.068,0.0,0.0
152,1651673382.0644004,1651673397.108456,TCP,172.16.2.2,80,172.16.1.2,59794,,,,,
153,1651673382.064618,1651673397.108361,TCP,172.16.1.2,59796,172.16.2.2,80,,P,T1499.069,0.0,0.0
154,1651673382.0646875,1651673397.108456,TCP,172.16.2.2,80,172.16.1.2,59796,,,,,
155,1651673382.0648935,1651673397.1083956,TCP,172.16.1.2,59798,172.16.2.2,80,,P,T1499.070,0.0,0.0
156,1651673382.0649607,1651673397.1085129,TCP,172.16.2.2,80,172.16.1.2,59798,,,,,
157,1651673382.065199,1651673397.1084363,TCP,172.16.1.2,59800,172.16.2.2,80,,P,T1499.071,0.0,0.0
158,1651673382.0652623,1651673397.1085129,TCP,172.16.2.2,80,172.16.1.2,59800,,,,,
159,1651673382.0654812,1651673397.1084735,TCP,172.16.1.2,59802,172.16.2.2,80,,P,T1499.072,0.0,0.0
160,1651673382.0655537,1651673397.1085794,TCP,172.16.2.2,80,172.16.1.2,59802,,,,,
161,1651673382.065797,1651673397.108503,TCP,172.16.1.2,59804,172.16.2.2,80,,P,T1499.073,0.0,0.0
162,1651673382.065854,1651673397.1085796,TCP,172.16.2.2,80,172.16.1.2,59804,,,,,
163,1651673382.066138,1651673397.1085663,TCP,172.16.1.2,59806,172.16.2.2,80,,P,T1499.074,0.0,0.0
164,1651673382.0662067,1651673397.1086285,TCP,172.16.2.2,80,172.16.1.2,59806,,,,,
165,1651673382.0664096,1651673397.1085703,TCP,172.16.1.2,59808,172.16.2.2,80,,P,T1499.075,0.0,0.0
166,1651673382.0664904,1651673397.1086285,TCP,172.16.2.2,80,172.16.1.2,59808,,,,,
167,1651673382.067962,1651673397.1086156,TCP,172.16.1.2,59810,172.16.2.2,80,,P,T1499.076,0.0,0.0
168,1651673382.0680892,1651673397.1087012,TCP,172.16.2.2,80,172.16.1.2,59810,,,,,
169,1651673382.0683663,1651673397.1086516,TCP,172.16.1.2,59812,172.16.2.2,80,,P,T1499.077,0.0,0.0
170,1651673382.068454,1651673397.1088064,TCP,172.16.2.2,80,172.16.1.2,59812,,,,,
171,1651673382.0687938,1651673397.1087816,TCP,172.16.1.2,59814,172.16.2.2,80,,P,T1499.078,0.0,0.0
172,1651673382.0688825,1651673397.1088572,TCP,172.16.2.2,80,172.16.1.2,59814,,,,,
173,1651673382.069186,1651673397.1087854,TCP,172.16.1.2,59816,172.16.2.2,80,,P,T1499.079,0.0,0.0
174,1651673382.069245,1651673397.1088574,TCP,172.16.2.2,80,172.16.1.2,59816,,,,,
175,1651673382.0694475,1651673397.108817,TCP,172.16.1.2,59818,172.16.2.2,80,,P,T1499.080,0.0,0.0
176,1651673382.0695257,1651673397.1089015,TCP,172.16.2.2,80,172.16.1.2,59818,,,,,
177,1651673382.0698175,1651673397.108847,TCP,172.16.1.2,59820,172.16.2.2,80,,P,T1499.081,0.0,0.0
