"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
113,1706101758.3309736,1706101758.3309736,UDP,10.10.1.2,19.0,10.10.1.9,1902.0,,P,T1498.007,0.0,0.0
114,1706101758.3309803,1706101758.3309803,UDP,10.10.1.2,19.0,10.10.1.9,1904.0,,P,T1498.007,0.0,0.0
115,1706101758.331179,1706101758.331179,UDP,10.10.1.2,19.0,10.10.1.9,1906.0,,P,T1498.007,0.0,0.0
116,1706101758.3311856,1706101758.3311856,UDP,10.10.1.2,19.0,10.10.1.9,1908.0,,P,T1498.007,0.0,0.0
117,1706101758.3313851,1706101758.3313851,UDP,10.10.1.2,19.0,10.10.1.9,1910.0,,P,T1498.007,0.0,0.0
118,1706101758.3313909,1706101758.3313909,UDP,10.10.1.2,19.0,10.10.1.9,1912.0,,P,T1498.007,0.0,0.0
119,1706101758.331394,1706101758.331394,UDP,10.10.1.2,19.0,10.10.1.9,1914.0,,P,T1498.007,0.0,0.0
120,1706101758.331588,1706101758.331588,UDP,10.10.1.2,19.0,10.10.1.9,1916.0,,P,T1498.007,0.0,0.0
121,1706101758.3315935,1706101758.3315935,UDP,10.10.1.2,19.0,10.10.1.9,1918.0,,P,T1498.007,0.0,0.0
122,1706101758.3317933,1706101758.3317933,UDP,10.10.1.2,19.0,10.10.1.9,1920.0,,P,T1498.007,0.0,0.0
123,1706101758.3317988,1706101758.3317988,UDP,10.10.1.2,19.0,10.10.1.9,1922.0,,P,T1498.007,0.0,0.0
124,1706101758.3319976,1706101758.3319976,UDP,10.10.1.2,19.0,10.10.1.9,1924.0,,P,T1498.007,0.0,0.0
125,1706101758.332003,1706101758.332003,UDP,10.10.1.2,19.0,10.10.1.9,1926.0,,P,T1498.007,0.0,0.0
126,1706101758.3322036,1706101758.3322036,UDP,10.10.1.2,19.0,10.10.1.9,1928.0,,P,T1498.007,0.0,0.0
127,1706101758.3322113,1706101758.3322113,UDP,10.10.1.2,19.0,10.10.1.9,1930.0,,P,T1498.007,0.0,0.0
