Flow Number,Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
46.0,91,1649324145.853448,1649324145.853448,TCP,172.16.17.3,57826,172.16.17.2,27353,,P,T1063,1.0,1.0
,92,1649324145.8534591,1649324145.8534591,TCP,172.16.17.2,27353,172.16.17.3,57826,,,,,
47.0,93,1649324145.853448,1649324145.853448,TCP,172.16.17.3,50250,172.16.17.2,16992,,P,T1064,1.0,1.0
,94,1649324145.853475,1649324145.853475,TCP,172.16.17.2,16992,172.16.17.3,50250,,,,,
48.0,95,1649324145.8534482,1649324145.8534482,TCP,172.16.17.3,43434,172.16.17.2,1075,,P,T1065,1.0,1.0
,96,1649324145.853499,1649324145.853499,TCP,172.16.17.2,1075,172.16.17.3,43434,,,,,
49.0,97,1649324145.853609,1649324145.853609,TCP,172.16.17.3,42462,172.16.17.2,646,,P,T1066,1.0,1.0
,98,1649324145.8536177,1649324145.8536177,TCP,172.16.17.2,646,172.16.17.3,42462,,,,,
50.0,99,1649324145.853722,1649324145.853722,TCP,172.16.17.3,41418,172.16.17.2,2038,,P,T1067,1.0,1.0
,100,1649324145.853732,1649324145.853732,TCP,172.16.17.2,2038,172.16.17.3,41418,,,,,
51.0,101,1649324145.853722,1649324145.853722,TCP,172.16.17.3,36182,172.16.17.2,9110,,P,T1068,1.0,1.0
,102,1649324145.8537471,1649324145.8537471,TCP,172.16.17.2,9110,172.16.17.3,36182,,,,,
52.0,103,1649324145.853831,1649324145.853831,TCP,172.16.17.3,56360,172.16.17.2,1108,,P,T1069,1.0,1.0
,104,1649324145.853838,1649324145.853838,TCP,172.16.17.2,1108,172.16.17.3,56360,,,,,
53.0,105,1649324145.8538313,1649324145.8538313,TCP,172.16.17.3,39582,172.16.17.2,1433,,P,T1070,1.0,1.0
,106,1649324145.8538532,1649324145.8538532,TCP,172.16.17.2,1433,172.16.17.3,39582,,,,,
54.0,107,1649324145.8539455,1649324145.8539455,TCP,172.16.17.3,55914,172.16.17.2,2191,,P,T1071,1.0,1.0
,108,1649324145.853953,1649324145.853953,TCP,172.16.17.2,2191,172.16.17.3,55914,,,,,
55.0,109,1649324145.8542583,1649324145.8542583,TCP,172.16.17.3,36902,172.16.17.2,55055,,P,T1072,1.0,1.0
,110,1649324145.8542962,1649324145.8542962,TCP,172.16.17.2,55055,172.16.17.3,36902,,,,,
56.0,111,1649324145.854259,1649324145.854259,TCP,172.16.17.3,38134,172.16.17.2,7778,,P,T1073,1.0,1.0
,112,1649324145.8543196,1649324145.8543196,TCP,172.16.17.2,7778,172.16.17.3,38134,,,,,
57.0,113,1649324145.8542593,1649324145.8542593,TCP,172.16.17.3,54740,172.16.17.2,1093,,P,T1074,1.0,1.0
,114,1649324145.8543332,1649324145.8543332,TCP,172.16.17.2,1093,172.16.17.3,54740,,,,,
58.0,115,1649324145.854426,1649324145.854426,TCP,172.16.17.3,39778,172.16.17.2,161,,P,T1075,1.0,1.0
,116,1649324145.8544357,1649324145.8544357,TCP,172.16.17.2,161,172.16.17.3,39778,,,,,
59.0,117,1649324145.8544264,1649324145.8544264,TCP,172.16.17.3,57030,172.16.17.2,1113,,P,T1076,1.0,1.0
,118,1649324145.854452,1649324145.854452,TCP,172.16.17.2,1113,172.16.17.3,57030,,,,,
60.0,119,1649324145.8545296,1649324145.8545296,TCP,172.16.17.3,59588,172.16.17.2,3801,,P,T1077,1.0,1.0
,120,1649324145.8545363,1649324145.8545363,TCP,172.16.17.2,3801,172.16.17.3,59588,,,,,
61.0,121,1649324145.854761,1649324145.854761,TCP,172.16.17.3,39048,172.16.17.2,1071,,P,T1078,1.0,1.0
,122,1649324145.854782,1649324145.854782,TCP,172.16.17.2,1071,172.16.17.3,39048,,,,,
62.0,123,1649324145.8549788,1649324145.8549788,TCP,172.16.17.3,40274,172.16.17.2,28201,,P,T1079,1.0,1.0
,124,1649324145.854998,1649324145.854998,TCP,172.16.17.2,28201,172.16.17.3,40274,,,,,
63.0,125,1649324145.854979,1649324145.854979,TCP,172.16.17.3,47120,172.16.17.2,4006,,P,T1080,1.0,1.0
,126,1649324145.8550177,1649324145.8550177,TCP,172.16.17.2,4006,172.16.17.3,47120,,,,,
64.0,127,1649324145.8549793,1649324145.8549793,TCP,172.16.17.3,54494,172.16.17.2,6969,,P,T1081,1.0,1.0
,128,1649324145.855055,1649324145.855055,TCP,172.16.17.2,6969,172.16.17.3,54494,,,,,
65.0,129,1649324145.8549793,1649324145.8549793,TCP,172.16.17.3,38284,172.16.17.2,50500,,P,T1082,1.0,1.0
,130,1649324145.8550727,1649324145.8550727,TCP,172.16.17.2,50500,172.16.17.3,38284,,,,,
66.0,131,1649324145.8549793,1649324145.8549793,TCP,172.16.17.3,33880,172.16.17.2,5051,,P,T1083,1.0,1.0
,132,1649324145.8550906,1649324145.8550906,TCP,172.16.17.2,5051,172.16.17.3,33880,,,,,
67.0,133,1649324145.8549795,1649324145.8549795,TCP,172.16.17.3,53098,172.16.17.2,1141,,P,T1084,1.0,1.0
,134,1649324145.855106,1649324145.855106,TCP,172.16.17.2,1141,172.16.17.3,53098,,,,,
68.0,135,1649324145.8552172,1649324145.8552172,TCP,172.16.17.3,46720,172.16.17.2,2002,,P,T1085,1.0,1.0
,136,1649324145.855229,1649324145.855229,TCP,172.16.17.2,2002,172.16.17.3,46720,,,,,
69.0,137,1649324145.8552172,1649324145.8552172,TCP,172.16.17.3,51580,172.16.17.2,7676,,P,T1086,1.0,1.0
,138,1649324145.855245,1649324145.855245,TCP,172.16.17.2,7676,172.16.17.3,51580,,,,,
70.0,139,1649324145.8552177,1649324145.8552177,TCP,172.16.17.3,35894,172.16.17.2,6566,,P,T1087,1.0,1.0
,140,1649324145.8552563,1649324145.8552563,TCP,172.16.17.2,6566,172.16.17.3,35894,,,,,
71.0,141,1649324145.8553443,1649324145.8553443,TCP,172.16.17.3,60100,172.16.17.2,64623,,P,T1088,1.0,1.0
,142,1649324145.8553526,1649324145.8553526,TCP,172.16.17.2,64623,172.16.17.3,60100,,,,,
72.0,143,1649324145.8554423,1649324145.8554423,TCP,172.16.17.3,38460,172.16.17.2,17,,P,T1089,1.0,1.0
,144,1649324145.8554492,1649324145.8554492,TCP,172.16.17.2,17,172.16.17.3,38460,,,,,
73.0,145,1649324145.855916,1649324145.855916,TCP,172.16.17.3,37242,172.16.17.2,2492,,P,T1090,1.0,1.0
,146,1649324145.8559449,1649324145.8559449,TCP,172.16.17.2,2492,172.16.17.3,37242,,,,,
74.0,147,1649324145.8559165,1649324145.8559165,TCP,172.16.17.3,46602,172.16.17.2,1001,,P,T1091,1.0,1.0
,148,1649324145.8559678,1649324145.8559678,TCP,172.16.17.2,1001,172.16.17.3,46602,,,,,
75.0,149,1649324145.8560658,1649324145.8560658,TCP,172.16.17.3,36846,172.16.17.2,55600,,P,T1092,1.0,1.0
,150,1649324145.8560755,1649324145.8560755,TCP,172.16.17.2,55600,172.16.17.3,36846,,,,,
76.0,151,1649324145.856066,1649324145.856066,TCP,172.16.17.3,52204,172.16.17.2,8021,,P,T1093,1.0,1.0
,152,1649324145.8560915,1649324145.8560915,TCP,172.16.17.2,8021,172.16.17.3,52204,,,,,
77.0,153,1649324145.8563244,1649324145.8563244,TCP,172.16.17.3,52586,172.16.17.2,4279,,P,T1094,1.0,1.0
,154,1649324145.8563373,1649324145.8563373,TCP,172.16.17.2,4279,172.16.17.3,52586,,,,,
78.0,155,1649324145.856325,1649324145.856325,TCP,172.16.17.3,40310,172.16.17.2,1580,,P,T1095,1.0,1.0
