"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
181,1649935049.2235675,1649935049.3169053,TCP,172.16.1.2,51042.0,172.16.2.2,80.0,,P,T1046,,
182,1649935049.2236488,1649935049.3172233,TCP,172.16.2.2,80.0,172.16.1.2,51042.0,,,,,
183,1649935049.3186405,1649935049.3265584,TCP,172.16.1.2,51044.0,172.16.2.2,80.0,,P,T1046,,
184,1649935049.3190951,1649935049.3267524,TCP,172.16.2.2,80.0,172.16.1.2,51044.0,,,,,
185,1649935049.3269403,1649935049.3277535,TCP,172.16.1.2,51046.0,172.16.2.2,80.0,,P,T1046,,
186,1649935049.3270838,1649935049.3279464,TCP,172.16.2.2,80.0,172.16.1.2,51046.0,,,,,
187,1649935049.3280964,1649935049.3287532,TCP,172.16.1.2,51048.0,172.16.2.2,80.0,,P,T1046,,
188,1649935049.328169,1649935049.3289793,TCP,172.16.2.2,80.0,172.16.1.2,51048.0,,,,,
189,1649935049.3289928,1649935049.329624,TCP,172.16.1.2,51050.0,172.16.2.2,80.0,,P,T1046,,
190,1649935049.329141,1649935049.329715,TCP,172.16.2.2,80.0,172.16.1.2,51050.0,,,,,
191,1649935049.3311832,1649935049.3317428,TCP,172.16.1.2,51052.0,172.16.2.2,80.0,,P,T1046,,
192,1649935049.3312736,1649935049.331818,TCP,172.16.2.2,80.0,172.16.1.2,51052.0,,,,,
193,1649935049.3319497,1649935049.3324904,TCP,172.16.1.2,51054.0,172.16.2.2,80.0,,P,T1046,,
194,1649935049.3320467,1649935049.332564,TCP,172.16.2.2,80.0,172.16.1.2,51054.0,,,,,
195,1649935049.3327117,1649935049.3332293,TCP,172.16.1.2,51056.0,172.16.2.2,80.0,,P,T1046,,
196,1649935049.3328066,1649935049.333262,TCP,172.16.2.2,80.0,172.16.1.2,51056.0,,,,,
197,1649935049.3334572,1649935049.3339648,TCP,172.16.1.2,51058.0,172.16.2.2,80.0,,P,T1046,,
198,1649935049.3335292,1649935049.334038,TCP,172.16.2.2,80.0,172.16.1.2,51058.0,,,,,
199,1649935049.3341813,1649935049.3346767,TCP,172.16.1.2,51060.0,172.16.2.2,80.0,,P,T1046,,
200,1649935049.3342524,1649935049.3347473,TCP,172.16.2.2,80.0,172.16.1.2,51060.0,,,,,
201,1649935049.334937,1649935049.3354352,TCP,172.16.1.2,51062.0,172.16.2.2,80.0,,P,T1046,,
202,1649935049.3350146,1649935049.33551,TCP,172.16.2.2,80.0,172.16.1.2,51062.0,,,,,
203,1649935049.335658,1649935049.3361833,TCP,172.16.1.2,51064.0,172.16.2.2,80.0,,P,T1046,,
204,1649935049.3357313,1649935049.3362572,TCP,172.16.2.2,80.0,172.16.1.2,51064.0,,,,,
205,1649935049.3363974,1649935049.336929,TCP,172.16.1.2,51066.0,172.16.2.2,80.0,,P,T1046,,
206,1649935049.3364687,1649935049.3370273,TCP,172.16.2.2,80.0,172.16.1.2,51066.0,,,,,
207,1649935049.3371575,1649935049.436994,TCP,172.16.1.2,51068.0,172.16.2.2,80.0,,P,T1046,,
208,1649935049.3372395,1649935049.4372077,TCP,172.16.2.2,80.0,172.16.1.2,51068.0,,,,,
209,1649935049.4373777,1649935049.4381936,TCP,172.16.1.2,51070.0,172.16.2.2,80.0,,P,T1046,,
210,1649935049.4375136,1649935049.438398,TCP,172.16.2.2,80.0,172.16.1.2,51070.0,,,,,
211,1649935049.4395187,1649935049.610254,TCP,172.16.1.2,51072.0,172.16.2.2,80.0,,P,T1046,,
212,1649935049.4397097,1649935049.610642,TCP,172.16.2.2,80.0,172.16.1.2,51072.0,,,,,
213,1649935049.84982,1649935049.84982,0,-,,-,,,,,,
214,1649935049.8500235,1649935049.8500235,0,-,,-,,,,,,
215,1649935049.6106255,1649935049.864066,TCP,172.16.1.2,51074.0,172.16.2.2,80.0,,P,T1046,,
216,1649935049.6112368,1649935049.864626,TCP,172.16.2.2,80.0,172.16.1.2,51074.0,,,,,
217,1649935049.8645225,1649935049.933744,TCP,172.16.1.2,51076.0,172.16.2.2,80.0,,P,T1046,,
218,1649935049.8648834,1649935049.9341905,TCP,172.16.2.2,80.0,172.16.1.2,51076.0,,,,,
219,1649935049.934178,1649935050.0890412,TCP,172.16.1.2,51078.0,172.16.2.2,80.0,,P,T1046,,
220,1649935049.9346068,1649935050.089418,TCP,172.16.2.2,80.0,172.16.1.2,51078.0,,,,,
221,1649935050.090896,1649935050.3581395,TCP,172.16.1.2,51080.0,172.16.2.2,80.0,,P,T1046,,
222,1649935050.0913856,1649935050.358585,TCP,172.16.2.2,80.0,172.16.1.2,51080.0,,,,,
223,1649935050.358568,1649935050.5659783,TCP,172.16.1.2,51082.0,172.16.2.2,80.0,,P,T1046,,
224,1649935050.35898,1649935050.5661986,TCP,172.16.2.2,80.0,172.16.1.2,51082.0,,,,,
225,1649935050.566475,1649935050.8326433,TCP,172.16.1.2,51084.0,172.16.2.2,80.0,,P,T1046,,
226,1649935050.566718,1649935050.8328576,TCP,172.16.2.2,80.0,172.16.1.2,51084.0,,,,,
227,1649935050.8334126,1649935051.1006656,TCP,172.16.1.2,51086.0,172.16.2.2,80.0,,P,T1046,,
228,1649935050.833894,1649935051.101133,TCP,172.16.2.2,80.0,172.16.1.2,51086.0,,,,,
229,1649935051.101339,1649935051.3730528,TCP,172.16.1.2,51088.0,172.16.2.2,80.0,,P,T1046,,
230,1649935051.1017263,1649935051.373469,TCP,172.16.2.2,80.0,172.16.1.2,51088.0,,,,,
231,1649935051.373926,1649935051.647649,TCP,172.16.1.2,51090.0,172.16.2.2,80.0,,P,T1046,,
232,1649935051.374458,1649935051.6492307,TCP,172.16.2.2,80.0,172.16.1.2,51090.0,,,,,
