Flow Number, Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
,182,1719601961.380001,1719601969.377431,UDP,192.168.0.70,53112.0,192.168.0.100,53.0,,L,,0.0,0.0
,183,1719601973.632992,1719601973.632992,UDP,192.168.0.100,53.0,192.168.0.70,53112.0,,L,,0.0,0.0
,184,1719601975.629265,1719601983.62667,UDP,192.168.0.70,54815.0,192.168.0.100,53.0,,L,,0.0,0.0
,185,1719601987.22648,1719601987.22648,UDP,192.168.0.100,53.0,192.168.0.70,54815.0,,L,,0.0,0.0
,186,1719601989.474144,1719601997.471128,UDP,192.168.0.70,55050.0,192.168.0.100,53.0,,L,,0.0,0.0
,187,1719602000.81987,1719602000.81987,UDP,192.168.0.100,53.0,192.168.0.70,55050.0,,L,,0.0,0.0
,188,1719602003.067758,1719602011.065142,UDP,192.168.0.70,65372.0,192.168.0.100,53.0,,L,,0.0,0.0
,189,1719602014.414135,1719602014.414135,UDP,192.168.0.100,53.0,192.168.0.70,65372.0,,L,,0.0,0.0
,190,1719602016.660976,1719602024.658062,UDP,192.168.0.70,51922.0,192.168.0.100,53.0,,L,,0.0,0.0
,191,1719602028.010646,1719602028.010646,UDP,192.168.0.100,53.0,192.168.0.70,51922.0,,L,,0.0,0.0
,192,1719602030.271932,1719602038.267762,UDP,192.168.0.70,58643.0,192.168.0.100,53.0,,L,,0.0,0.0
,193,1719602042.507842,1719602042.507842,UDP,192.168.0.100,53.0,192.168.0.70,58643.0,,L,,0.0,0.0
,196,1719602044.525285,1719602052.517703,UDP,192.168.0.70,51842.0,192.168.0.100,53.0,,L,,0.0,0.0
,197,1719602056.101243,1719602056.101243,UDP,192.168.0.100,53.0,192.168.0.70,51842.0,,L,,0.0,0.0
,198,1719602058.363992,1719602066.361988,UDP,192.168.0.70,59620.0,192.168.0.100,53.0,,L,,0.0,0.0
,199,1719602070.602127,1719602070.602127,UDP,192.168.0.100,53.0,192.168.0.70,59620.0,,L,,0.0,0.0
,200,1719601407.525225,1719602071.908197,UDP,192.168.0.70,137.0,192.168.0.255,137.0,,L,,0.0,0.0
,201,1719602072.663618,1719602080.658611,UDP,192.168.0.70,62544.0,192.168.0.100,53.0,,L,,0.0,0.0
,202,1719602084.195449,1719602084.195449,UDP,192.168.0.100,53.0,192.168.0.70,62544.0,,L,,0.0,0.0
,203,1719602106.354311,1719602106.77407,UDP,fe80::91ac:b31a:4956:8188,62675.0,ff02::1:3,5355.0,,L,,0.0,0.0
,204,1719602106.354874,1719602106.77407,UDP,fe80::91ac:b31a:4956:8188,61754.0,ff02::1:3,5355.0,,L,,0.0,0.0
,205,1719602106.354874,1719602106.774071,UDP,192.168.0.100,62675.0,224.0.0.252,5355.0,,L,,0.0,0.0
,206,1719602106.354874,1719602106.774072,UDP,192.168.0.100,61754.0,224.0.0.252,5355.0,,L,,0.0,0.0
,207,1719602106.35431,1719602107.914829,UDP,192.168.0.100,137.0,192.168.0.255,137.0,,L,,0.0,0.0
,208,1719601773.120763,1719602109.632407,TCP,192.168.0.70,65010.0,192.168.0.100,3389.0,,L,,0.0,0.0
,209,1719601773.121417,1719602109.632264,TCP,192.168.0.100,3389.0,192.168.0.70,65010.0,,,,,
