Seq,Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
261,1654970474.6009326,1654970474.9153545,TCP,192.168.1.3,40756,192.168.2.2,80,,P,T1595.133,,
262,1654970474.6012275,1654970474.9156818,TCP,192.168.2.2,80,192.168.1.3,40756,,,,,
263,1654970474.619816,1654970474.9445808,TCP,192.168.1.3,40764,192.168.2.2,80,,P,T1595.134,,
264,1654970474.6201785,1654970474.9448054,TCP,192.168.2.2,80,192.168.1.3,40764,,,,,
265,1654970474.6646855,1654970474.953357,TCP,192.168.1.3,40776,192.168.2.2,80,,P,T1595.135,,
266,1654970474.6650956,1654970474.9537072,TCP,192.168.2.2,80,192.168.1.3,40776,,,,,
267,1654970474.6674016,1654970474.9552884,TCP,192.168.1.3,40778,192.168.2.2,80,,P,T1595.136,,
268,1654970474.6678069,1654970474.9555445,TCP,192.168.2.2,80,192.168.1.3,40778,,,,,
269,1654970474.6532192,1654970474.969962,TCP,192.168.1.3,40768,192.168.2.2,80,,P,T1595.137,,
270,1654970474.6535227,1654970474.9702296,TCP,192.168.2.2,80,192.168.1.3,40768,,,,,
271,1654970474.6619463,1654970474.9836545,TCP,192.168.1.3,40772,192.168.2.2,80,,P,T1595.138,,
272,1654970474.6622448,1654970474.9838848,TCP,192.168.2.2,80,192.168.1.3,40772,,,,,
273,1654970474.6621633,1654970474.983796,TCP,192.168.1.3,40774,192.168.2.2,80,,P,T1595.139,,
274,1654970474.662482,1654970474.9840064,TCP,192.168.2.2,80,192.168.1.3,40774,,,,,
275,1654970474.661633,1654970474.9944298,TCP,192.168.1.3,40770,192.168.2.2,80,,P,T1595.140,,
276,1654970474.661894,1654970474.9947994,TCP,192.168.2.2,80,192.168.1.3,40770,,,,,
277,1654970474.610005,1654970474.995567,TCP,192.168.1.3,40762,192.168.2.2,80,,P,T1595.141,,
278,1654970474.61026,1654970474.9958107,TCP,192.168.2.2,80,192.168.1.3,40762,,,,,
279,1654970474.5985923,1654970474.9961429,TCP,192.168.1.3,40750,192.168.2.2,80,,P,T1595.142,,
280,1654970474.599166,1654970474.9964185,TCP,192.168.2.2,80,192.168.1.3,40750,,,,,
281,1654970474.5998695,1654970474.9991436,TCP,192.168.1.3,40754,192.168.2.2,80,,P,T1595.143,,
282,1654970474.6001325,1654970474.9993205,TCP,192.168.2.2,80,192.168.1.3,40754,,,,,
283,1654970474.6078055,1654970475.0011337,TCP,192.168.1.3,40760,192.168.2.2,80,,P,T1595.144,,
284,1654970474.6081254,1654970475.0013056,TCP,192.168.2.2,80,192.168.1.3,40760,,,,,
285,1654970474.6734793,1654970475.0049915,TCP,192.168.1.3,40782,192.168.2.2,80,,P,T1595.145,,
286,1654970474.6737375,1654970475.0052447,TCP,192.168.2.2,80,192.168.1.3,40782,,,,,
287,1654970474.6064346,1654970475.0051436,TCP,192.168.1.3,40758,192.168.2.2,80,,P,T1595.146,,
288,1654970474.6078978,1654970475.005387,TCP,192.168.2.2,80,192.168.1.3,40758,,,,,
289,1654970474.9964397,1654970475.0083315,TCP,192.168.1.3,40804,192.168.2.2,80,,P,T1595.147,,
290,1654970474.9967327,1654970475.0075123,TCP,192.168.2.2,80,192.168.1.3,40804,,,,,
291,1654970475.005293,1654970475.0083315,TCP,192.168.1.3,40810,192.168.2.2,80,,P,T1595.148,,
292,1654970475.00554,1654970475.0075238,TCP,192.168.2.2,80,192.168.1.3,40810,,,,,
293,1654970474.649068,1654970475.0083315,TCP,192.168.1.3,40766,192.168.2.2,80,,P,T1595.149,,
294,1654970474.649692,1654970475.008624,TCP,192.168.2.2,80,192.168.1.3,40766,,,,,
295,1654970475.005293,1654970475.0088642,TCP,192.168.1.3,40812,192.168.2.2,80,,P,T1595.150,,
296,1654970475.0058312,1654970475.0086372,TCP,192.168.2.2,80,192.168.1.3,40812,,,,,
297,1654970474.9956784,1654970475.0283475,TCP,192.168.1.3,40802,192.168.2.2,80,,P,T1595.151,,
298,1654970474.9959283,1654970475.0087335,TCP,192.168.2.2,80,192.168.1.3,40802,,,,,
299,1654970474.8772907,1654970475.034396,TCP,192.168.1.3,40784,192.168.2.2,80,,P,T1595.152,,
300,1654970474.8777263,1654970475.0347028,TCP,192.168.2.2,80,192.168.1.3,40784,,,,,
301,1654970475.0345006,1654970475.0365975,TCP,192.168.1.3,40814,192.168.2.2,80,,P,T1595.153,,
302,1654970475.0347698,1654970475.036152,TCP,192.168.2.2,80,192.168.1.3,40814,,,,,
303,1654970474.9154525,1654970475.054853,TCP,192.168.1.3,40786,192.168.2.2,80,,P,T1595.154,,
304,1654970474.915691,1654970475.0552752,TCP,192.168.2.2,80,192.168.1.3,40786,,,,,
305,1654970474.944693,1654970475.1328957,TCP,192.168.1.3,40788,192.168.2.2,80,,P,T1595.155,,
306,1654970474.9449468,1654970475.1332436,TCP,192.168.2.2,80,192.168.1.3,40788,,,,,
307,1654970474.95547,1654970475.1407857,TCP,192.168.1.3,40792,192.168.2.2,80,,P,T1595.156,,
308,1654970474.9557128,1654970475.1412227,TCP,192.168.2.2,80,192.168.1.3,40792,,,,,
309,1654970474.9534743,1654970475.1563463,TCP,192.168.1.3,40790,192.168.2.2,80,,P,T1595.157,,
310,1654970474.9538283,1654970475.1566267,TCP,192.168.2.2,80,192.168.1.3,40790,,,,,
311,1654970475.1566484,1654970475.1584437,TCP,192.168.1.3,40822,192.168.2.2,80,,P,T1595.158,,
312,1654970475.1569605,1654970475.1580672,TCP,192.168.2.2,80,192.168.1.3,40822,,,,,
313,1654970474.999255,1654970475.210302,TCP,192.168.1.3,40806,192.168.2.2,80,,P,T1595.159,,
314,1654970474.999944,1654970475.2108796,TCP,192.168.2.2,80,192.168.1.3,40806,,,,,
315,1654970475.0012376,1654970475.2130225,TCP,192.168.1.3,40808,192.168.2.2,80,,P,T1595.160,,
316,1654970475.0014095,1654970475.213456,TCP,192.168.2.2,80,192.168.1.3,40808,,,,,
317,1654970475.0553756,1654970475.2211516,TCP,192.168.1.3,40816,192.168.2.2,80,,P,T1595.161,,
318,1654970475.0557003,1654970475.2216668,TCP,192.168.2.2,80,192.168.1.3,40816,,,,,
319,1654970474.9700909,1654970475.2247412,TCP,192.168.1.3,40794,192.168.2.2,80,,P,T1595.162,,
320,1654970474.9703352,1654970475.2253015,TCP,192.168.2.2,80,192.168.1.3,40794,,,,,
321,1654970474.994856,1654970475.2299883,TCP,192.168.1.3,40800,192.168.2.2,80,,P,T1595.163,,
322,1654970474.9951596,1654970475.2304096,TCP,192.168.2.2,80,192.168.1.3,40800,,,,,
323,1654970474.9836547,1654970475.231892,TCP,192.168.1.3,40796,192.168.2.2,80,,P,T1595.164,,
324,1654970474.983998,1654970475.2323682,TCP,192.168.2.2,80,192.168.1.3,40796,,,,,
325,1654970474.98396,1654970475.2334158,TCP,192.168.1.3,40798,192.168.2.2,80,,P,T1595.165,,
326,1654970474.9842124,1654970475.2339098,TCP,192.168.2.2,80,192.168.1.3,40798,,,,,
327,1654970475.1334054,1654970475.2745898,TCP,192.168.1.3,40818,192.168.2.2,80,,P,T1595.166,,
328,1654970475.1337516,1654970475.2755337,TCP,192.168.2.2,80,192.168.1.3,40818,,,,,
329,1654970475.1407857,1654970475.3205888,TCP,192.168.1.3,40820,192.168.2.2,80,,P,T1595.167,,
330,1654970475.141233,1654970475.3210447,TCP,192.168.2.2,80,192.168.1.3,40820,,,,,
331,1654970475.21093,1654970475.3879144,TCP,192.168.1.3,40824,192.168.2.2,80,,P,T1595.168,,
332,1654970475.2113652,1654970475.3883407,TCP,192.168.2.2,80,192.168.1.3,40824,,,,,
333,1654970475.2132185,1654970475.5693977,TCP,192.168.1.3,40826,192.168.2.2,80,,P,T1595.169,,
334,1654970475.2137563,1654970475.570021,TCP,192.168.2.2,80,192.168.1.3,40826,,,,,
335,1654970475.2211516,1654970475.587834,TCP,192.168.1.3,40828,192.168.2.2,80,,P,T1595.170,,
336,1654970475.2216897,1654970475.58825,TCP,192.168.2.2,80,192.168.1.3,40828,,,,,
337,1654970475.2747965,1654970475.5937593,TCP,192.168.1.3,40838,192.168.2.2,80,,P,T1595.171,,
338,1654970475.2755525,1654970475.5942264,TCP,192.168.2.2,80,192.168.1.3,40838,,,,,
339,1654970475.234302,1654970475.636734,TCP,192.168.1.3,40836,192.168.2.2,80,,P,T1595.172,,
340,1654970475.2347727,1654970475.6372716,TCP,192.168.2.2,80,192.168.1.3,40836,,,,,
341,1654970475.2302096,1654970475.6389503,TCP,192.168.1.3,40832,192.168.2.2,80,,P,T1595.173,,
342,1654970475.2306745,1654970475.6393523,TCP,192.168.2.2,80,192.168.1.3,40832,,,,,
343,1654970475.2322876,1654970475.6414547,TCP,192.168.1.3,40834,192.168.2.2,80,,P,T1595.174,,
344,1654970475.2332852,1654970475.6418614,TCP,192.168.2.2,80,192.168.1.3,40834,,,,,
345,1654970475.2249556,1654970475.6494532,TCP,192.168.1.3,40830,192.168.2.2,80,,P,T1595.175,,
346,1654970475.225325,1654970475.6499703,TCP,192.168.2.2,80,192.168.1.3,40830,,,,,
347,1654970475.3881614,1654970475.6582203,TCP,192.168.1.3,40840,192.168.2.2,80,,P,T1595.176,,
348,1654970475.3886445,1654970475.6586664,TCP,192.168.2.2,80,192.168.1.3,40840,,,,,
349,1654970475.6584156,1654970475.661754,TCP,192.168.1.3,40852,192.168.2.2,80,,P,T1595.177,,
350,1654970475.6589208,1654970475.6613033,TCP,192.168.2.2,80,192.168.1.3,40852,,,,,
351,1654970475.569398,1654970475.7538805,TCP,192.168.1.3,40842,192.168.2.2,80,,P,T1595.178,,
352,1654970475.5700383,1654970475.7543032,TCP,192.168.2.2,80,192.168.1.3,40842,,,,,
353,1654970475.6369696,1654970475.833139,TCP,192.168.1.3,40846,192.168.2.2,80,,P,T1595.179,,
354,1654970475.637478,1654970475.833943,TCP,192.168.2.2,80,192.168.1.3,40846,,,,,
355,1654970475.8340647,1654970475.8370264,TCP,192.168.1.3,40854,192.168.2.2,80,,P,T1595.180,,
356,1654970475.834572,1654970475.8364568,TCP,192.168.2.2,80,192.168.1.3,40854,,,,,
357,1654970475.6391947,1654970475.8736403,TCP,192.168.1.3,40848,192.168.2.2,80,,P,T1595.181,,
358,1654970475.6397069,1654970475.874164,TCP,192.168.2.2,80,192.168.1.3,40848,,,,,
359,1654970475.641736,1654970475.8757484,TCP,192.168.1.3,40850,192.168.2.2,80,,P,T1595.182,,
360,1654970475.6420517,1654970475.8763757,TCP,192.168.2.2,80,192.168.1.3,40850,,,,,
361,1654970475.873917,1654970475.8764772,TCP,192.168.1.3,40856,192.168.2.2,80,,P,T1595.183,,
362,1654970475.8743784,1654970475.876181,TCP,192.168.2.2,80,192.168.1.3,40856,,,,,
