"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
76,1654276084.767825,1654276084.773514,TCP,172.16.2.2,8080.0,172.16.1.2,43382.0,,,,,
77,1654276084.7733307,1654276084.7785673,TCP,172.16.1.2,43384.0,172.16.2.2,8080.0,,,,,
78,1654276084.773514,1654276084.7788603,TCP,172.16.2.2,8080.0,172.16.1.2,43384.0,,,,,
79,1654276084.7785752,1654276084.7872992,TCP,172.16.1.2,43386.0,172.16.2.2,8080.0,,,,,
80,1654276084.7788603,1654276084.7876213,TCP,172.16.2.2,8080.0,172.16.1.2,43386.0,,,,,
81,1654276084.7873163,1654276084.7913885,TCP,172.16.1.2,43388.0,172.16.2.2,8080.0,,,,,
82,1654276084.7876213,1654276084.7915115,TCP,172.16.2.2,8080.0,172.16.1.2,43388.0,,,,,
83,1654276084.7914398,1654276084.7955818,TCP,172.16.1.2,43390.0,172.16.2.2,8080.0,,,,,
84,1654276084.791735,1654276084.7958288,TCP,172.16.2.2,8080.0,172.16.1.2,43390.0,,,,,
85,1654276084.7956674,1654276084.8035932,TCP,172.16.1.2,43392.0,172.16.2.2,8080.0,,,,,
86,1654276084.7960973,1654276084.8039312,TCP,172.16.2.2,8080.0,172.16.1.2,43392.0,,,,,
87,1654276084.803602,1654276084.8088453,TCP,172.16.1.2,43394.0,172.16.2.2,8080.0,,,,,
88,1654276084.8039312,1654276084.8092763,TCP,172.16.2.2,8080.0,172.16.1.2,43394.0,,,,,
89,1654276084.8088653,1654276084.8128934,TCP,172.16.1.2,43396.0,172.16.2.2,8080.0,,,,,
90,1654276084.8092763,1654276084.813042,TCP,172.16.2.2,8080.0,172.16.1.2,43396.0,,,,,
91,1654276084.8129463,1654276084.816845,TCP,172.16.1.2,43398.0,172.16.2.2,8080.0,,,,,
92,1654276084.8131187,1654276084.8171368,TCP,172.16.2.2,8080.0,172.16.1.2,43398.0,,,,,
93,1654276084.816861,1654276084.821618,TCP,172.16.1.2,43400.0,172.16.2.2,8080.0,,,,,
94,1654276084.8171368,1654276084.8218255,TCP,172.16.2.2,8080.0,172.16.1.2,43400.0,,,,,
95,1654276091.3170516,1654276093.3902264,TCP,172.16.1.2,35886.0,172.16.2.2,80.0,,,,,
96,1654276091.3175,1654276093.3903708,TCP,172.16.2.2,80.0,172.16.1.2,35886.0,,,,,
97,1654276093.3619304,1654276093.3906927,TCP,172.16.1.2,35888.0,172.16.2.2,80.0,,,,,
98,1654276093.3624108,1654276093.390895,TCP,172.16.2.2,80.0,172.16.1.2,35888.0,,,,,
99,1654276093.362485,1654276093.3912084,TCP,172.16.1.2,35892.0,172.16.2.2,80.0,,,,,
100,1654276093.3626616,1654276093.391413,TCP,172.16.2.2,80.0,172.16.1.2,35892.0,,,,,
101,1654276089.276776,1654276093.3921783,TCP,172.16.1.2,43402.0,172.16.2.2,8080.0,,,,,
102,1654276089.27732,1654276093.392379,TCP,172.16.2.2,8080.0,172.16.1.2,43402.0,,,,,
103,1654276093.3621693,1654276093.3925004,TCP,172.16.1.2,43410.0,172.16.2.2,8080.0,,,,,
104,1654276093.362411,1654276093.3927064,TCP,172.16.2.2,8080.0,172.16.1.2,43410.0,,,,,
105,1654276093.3905368,1654276093.3943017,TCP,172.16.1.2,35896.0,172.16.2.2,80.0,,,,,
106,1654276093.3908443,1654276093.3944628,TCP,172.16.2.2,80.0,172.16.1.2,35896.0,,,,,
107,1654276093.39081,1654276093.3946035,TCP,172.16.1.2,35898.0,172.16.2.2,80.0,,,,,
108,1654276093.3911123,1654276093.394751,TCP,172.16.2.2,80.0,172.16.1.2,35898.0,,,,,
109,1654276093.36285,1654276093.4012,TCP,172.16.1.2,43414.0,172.16.2.2,8080.0,,,,,
110,1654276093.363119,1654276093.4010904,TCP,172.16.2.2,8080.0,172.16.1.2,43414.0,,,,,
111,1654276093.392609,1654276093.4056787,TCP,172.16.1.2,43422.0,172.16.2.2,8080.0,,,,,
112,1654276093.3927984,1654276093.4060524,TCP,172.16.2.2,8080.0,172.16.1.2,43422.0,,,,,
113,1654276093.392322,1654276093.4059854,TCP,172.16.1.2,43420.0,172.16.2.2,8080.0,,,,,
114,1654276093.3925607,1654276093.40574,TCP,172.16.2.2,8080.0,172.16.1.2,43420.0,,,,,
115,1654276093.4145465,1654276093.4240012,TCP,172.16.1.2,35908.0,172.16.2.2,80.0,,,,,
116,1654276093.4147615,1654276093.4242933,TCP,172.16.2.2,80.0,172.16.1.2,35908.0,,,,,
117,1654276093.414534,1654276093.4248188,TCP,172.16.1.2,43426.0,172.16.2.2,8080.0,,,,,
118,1654276093.4147613,1654276093.4249582,TCP,172.16.2.2,8080.0,172.16.1.2,43426.0,,,,,
119,1654276093.4240105,1654276093.4262788,TCP,172.16.1.2,35910.0,172.16.2.2,80.0,,,,,
120,1654276093.4242933,1654276093.4261167,TCP,172.16.2.2,80.0,172.16.1.2,35910.0,,,,,
121,1654276067.0066772,1654276067.0066772,TCP,172.16.1.2,47658.0,52.84.66.93,443.0,,,,,
122,1654276068.6740422,1654276068.6740422,TCP,172.16.1.2,42160.0,172.16.2.2,443.0,,,,,
123,1654276068.7509527,1654276068.7509527,TCP,172.16.1.2,35430.0,172.16.2.2,993.0,,,,,
124,1654276068.7510018,1654276068.7510018,TCP,172.16.1.2,42166.0,172.16.2.2,443.0,,,,,
125,1654276069.0544424,1654276069.0544424,TCP,172.16.1.2,47660.0,52.84.66.93,443.0,,,,,
126,1654276068.7532184,1654276069.7582345,TCP,172.16.1.2,47718.0,172.16.2.2,111.0,,,,,
127,1654276068.7532089,1654276069.7582505,TCP,172.16.1.2,39374.0,172.16.2.2,23.0,,,,,
128,1654276068.7523944,1654276069.758254,TCP,172.16.1.2,59716.0,172.16.2.2,110.0,,,,,
129,1654276068.7523875,1654276069.7582572,TCP,172.16.1.2,41136.0,172.16.2.2,587.0,,,,,
130,1654276068.7522943,1654276069.7582605,TCP,172.16.1.2,48484.0,172.16.2.2,3306.0,,,,,
131,1654276068.7512653,1654276069.758282,TCP,172.16.1.2,39614.0,172.16.2.2,143.0,,,,,
132,1654276068.7511723,1654276069.7582867,TCP,172.16.1.2,47466.0,172.16.2.2,25.0,,,,,
133,1654276068.751148,1654276069.7582903,TCP,172.16.1.2,35248.0,172.16.2.2,53.0,,,,,
134,1654276068.7511387,1654276069.758304,TCP,172.16.1.2,45064.0,172.16.2.2,995.0,,,,,
135,1654276068.7511308,1654276069.7583084,TCP,172.16.1.2,35348.0,172.16.2.2,5900.0,,,,,
136,1654276068.7510066,1654276069.7583275,TCP,172.16.1.2,34564.0,172.16.2.2,199.0,,,,,
137,1654276069.8520408,1654276069.8520408,TCP,172.16.1.2,47720.0,172.16.2.2,111.0,,,,,
138,1654276069.852085,1654276069.852085,TCP,172.16.1.2,39380.0,172.16.2.2,23.0,,,,,
139,1654276069.8520892,1654276069.8520892,TCP,172.16.1.2,59726.0,172.16.2.2,110.0,,,,,
140,1654276069.8520932,1654276069.8520932,TCP,172.16.1.2,41150.0,172.16.2.2,587.0,,,,,
141,1654276069.8520973,1654276069.8520973,TCP,172.16.1.2,48502.0,172.16.2.2,3306.0,,,,,
142,1654276069.8521008,1654276069.8521008,TCP,172.16.1.2,39638.0,172.16.2.2,143.0,,,,,
143,1654276069.8521044,1654276069.8521044,TCP,172.16.1.2,47496.0,172.16.2.2,25.0,,,,,
144,1654276069.8521085,1654276069.8521085,TCP,172.16.1.2,35282.0,172.16.2.2,53.0,,,,,
145,1654276069.8521197,1654276069.8521197,TCP,172.16.1.2,45102.0,172.16.2.2,995.0,,,,,
146,1654276069.8521235,1654276069.8521235,TCP,172.16.1.2,35390.0,172.16.2.2,5900.0,,,,,
147,1654276069.8521273,1654276069.8521273,TCP,172.16.1.2,34610.0,172.16.2.2,199.0,,,,,
148,1654276069.85213,1654276069.85213,TCP,172.16.1.2,42216.0,172.16.2.2,443.0,,,,,
149,1654276069.8521328,1654276069.8521328,TCP,172.16.1.2,35486.0,172.16.2.2,993.0,,,,,
150,1654276069.9521616,1654276069.9521616,TCP,172.16.1.2,52934.0,172.16.2.2,1720.0,,,,,
151,1654276069.9522088,1654276069.9522088,TCP,172.16.1.2,54534.0,172.16.2.2,1025.0,,,,,
152,1654276069.952213,1654276069.952213,TCP,172.16.1.2,52094.0,172.16.2.2,135.0,,,,,
153,1654276069.9523437,1654276069.9523437,TCP,172.16.1.2,48182.0,172.16.2.2,113.0,,,,,
154,1654276069.9523537,1654276069.9523537,TCP,172.16.1.2,34330.0,172.16.2.2,22.0,,,,,
155,1654276069.9523573,1654276069.9523573,TCP,172.16.1.2,57602.0,172.16.2.2,1723.0,,,,,
156,1654276069.9523616,1654276069.9523616,TCP,172.16.1.2,46682.0,172.16.2.2,256.0,,,,,
157,1654276069.952479,1654276069.952479,TCP,172.16.1.2,60864.0,172.16.2.2,554.0,,,,,
158,1654276069.952485,1654276069.952485,TCP,172.16.1.2,49416.0,172.16.2.2,3389.0,,,,,
159,1654276069.9525764,1654276069.9525764,TCP,172.16.1.2,36828.0,172.16.2.2,8888.0,,,,,
160,1654276069.9526837,1654276069.9526837,TCP,172.16.1.2,60370.0,172.16.2.2,2909.0,,,,,
161,1654276069.9532428,1654276069.9532428,TCP,172.16.1.2,59240.0,172.16.2.2,9050.0,,,,,
162,1654276069.9532585,1654276069.9532585,TCP,172.16.1.2,59698.0,172.16.2.2,7911.0,,,,,
163,1654276069.9532657,1654276069.9532657,TCP,172.16.1.2,38418.0,172.16.2.2,464.0,,,,,
