"Flow Number, Seq",Start TimeStamp,Finish TimeStamp,Protocol,Src IP,Src Port,Dst IP,Dst Port,ICMP ID,Type,ID Sub/Technique,#Attack Messages,#Attack Instances
233,1713375519.857591,1713375519.857591,TCP,10.10.1.9,1246.0,10.10.1.2,80.0,,P,T1499.118,1.0,1.0
234,1713375519.8575847,1713375519.8575847,TCP,10.10.1.2,80.0,10.10.1.9,1246.0,,,,,
235,1713375519.8596103,1713375519.8596103,TCP,10.10.1.9,1247.0,10.10.1.2,80.0,,P,T1499.119,1.0,1.0
236,1713375519.8596044,1713375519.8596044,TCP,10.10.1.2,80.0,10.10.1.9,1247.0,,,,,
237,1713375519.8616312,1713375519.8616312,TCP,10.10.1.9,1248.0,10.10.1.2,80.0,,P,T1499.120,1.0,1.0
238,1713375519.8616252,1713375519.8616252,TCP,10.10.1.2,80.0,10.10.1.9,1248.0,,,,,
239,1713375519.8636508,1713375519.8636508,TCP,10.10.1.9,1249.0,10.10.1.2,80.0,,P,T1499.121,1.0,1.0
240,1713375519.8636453,1713375519.8636453,TCP,10.10.1.2,80.0,10.10.1.9,1249.0,,,,,
241,1713375519.8656845,1713375519.8656845,TCP,10.10.1.9,1250.0,10.10.1.2,80.0,,P,T1499.122,1.0,1.0
242,1713375519.8656783,1713375519.8656783,TCP,10.10.1.2,80.0,10.10.1.9,1250.0,,,,,
243,1713375519.8677125,1713375519.8677125,TCP,10.10.1.9,1251.0,10.10.1.2,80.0,,P,T1499.123,1.0,1.0
244,1713375519.8677068,1713375519.8677068,TCP,10.10.1.2,80.0,10.10.1.9,1251.0,,,,,
245,1713375519.8697357,1713375519.8697357,TCP,10.10.1.9,1252.0,10.10.1.2,80.0,,P,T1499.124,1.0,1.0
246,1713375519.869729,1713375519.869729,TCP,10.10.1.2,80.0,10.10.1.9,1252.0,,,,,
247,1713375519.871754,1713375519.871754,TCP,10.10.1.9,1253.0,10.10.1.2,80.0,,P,T1499.125,1.0,1.0
248,1713375519.871748,1713375519.871748,TCP,10.10.1.2,80.0,10.10.1.9,1253.0,,,,,
249,1713375519.8737729,1713375519.8737729,TCP,10.10.1.9,1254.0,10.10.1.2,80.0,,P,T1499.126,1.0,1.0
250,1713375519.873767,1713375519.873767,TCP,10.10.1.2,80.0,10.10.1.9,1254.0,,,,,
251,1713375519.8757915,1713375519.8757915,TCP,10.10.1.9,1255.0,10.10.1.2,80.0,,P,T1499.127,1.0,1.0
252,1713375519.8757858,1713375519.8757858,TCP,10.10.1.2,80.0,10.10.1.9,1255.0,,,,,
253,1713375519.8778112,1713375519.8778112,TCP,10.10.1.9,1256.0,10.10.1.2,80.0,,P,T1499.128,1.0,1.0
254,1713375519.8778057,1713375519.8778057,TCP,10.10.1.2,80.0,10.10.1.9,1256.0,,,,,
255,1713375519.8798325,1713375519.8798325,TCP,10.10.1.9,1257.0,10.10.1.2,80.0,,P,T1499.129,1.0,1.0
256,1713375519.8798263,1713375519.8798263,TCP,10.10.1.2,80.0,10.10.1.9,1257.0,,,,,
257,1713375519.881852,1713375519.881852,TCP,10.10.1.9,1258.0,10.10.1.2,80.0,,P,T1499.130,1.0,1.0
258,1713375519.881846,1713375519.881846,TCP,10.10.1.2,80.0,10.10.1.9,1258.0,,,,,
259,1713375519.8838713,1713375519.8838713,TCP,10.10.1.9,1259.0,10.10.1.2,80.0,,P,T1499.131,1.0,1.0
260,1713375519.8838656,1713375519.8838656,TCP,10.10.1.2,80.0,10.10.1.9,1259.0,,,,,
261,1713375519.885891,1713375519.885891,TCP,10.10.1.9,1260.0,10.10.1.2,80.0,,P,T1499.132,1.0,1.0
262,1713375519.8858852,1713375519.8858852,TCP,10.10.1.2,80.0,10.10.1.9,1260.0,,,,,
263,1713375519.8879125,1713375519.8879125,TCP,10.10.1.9,1261.0,10.10.1.2,80.0,,P,T1499.133,1.0,1.0
264,1713375519.8879063,1713375519.8879063,TCP,10.10.1.2,80.0,10.10.1.9,1261.0,,,,,
265,1713375519.8899312,1713375519.8899312,TCP,10.10.1.9,1262.0,10.10.1.2,80.0,,P,T1499.134,1.0,1.0
266,1713375519.8899252,1713375519.8899252,TCP,10.10.1.2,80.0,10.10.1.9,1262.0,,,,,
267,1713375519.8919508,1713375519.8919508,TCP,10.10.1.9,1263.0,10.10.1.2,80.0,,P,T1499.135,1.0,1.0
268,1713375519.891945,1713375519.891945,TCP,10.10.1.2,80.0,10.10.1.9,1263.0,,,,,
269,1713375519.8939712,1713375519.8939712,TCP,10.10.1.9,1264.0,10.10.1.2,80.0,,P,T1499.136,1.0,1.0
270,1713375519.8939655,1713375519.8939655,TCP,10.10.1.2,80.0,10.10.1.9,1264.0,,,,,
271,1713375519.8959908,1713375519.8959908,TCP,10.10.1.9,1265.0,10.10.1.2,80.0,,P,T1499.137,1.0,1.0
272,1713375519.8959851,1713375519.8959851,TCP,10.10.1.2,80.0,10.10.1.9,1265.0,,,,,
273,1713375519.8980105,1713375519.8980105,TCP,10.10.1.9,1266.0,10.10.1.2,80.0,,P,T1499.138,1.0,1.0
274,1713375519.8980043,1713375519.8980043,TCP,10.10.1.2,80.0,10.10.1.9,1266.0,,,,,
275,1713375519.9000309,1713375519.9000309,TCP,10.10.1.9,1267.0,10.10.1.2,80.0,,P,T1499.139,1.0,1.0
276,1713375519.9000251,1713375519.9000251,TCP,10.10.1.2,80.0,10.10.1.9,1267.0,,,,,
277,1713375519.9020505,1713375519.9020505,TCP,10.10.1.9,1268.0,10.10.1.2,80.0,,P,T1499.140,1.0,1.0
278,1713375519.9020443,1713375519.9020443,TCP,10.10.1.2,80.0,10.10.1.9,1268.0,,,,,
279,1713375519.9040835,1713375519.9040835,TCP,10.10.1.9,1269.0,10.10.1.2,80.0,,P,T1499.141,1.0,1.0
280,1713375519.904078,1713375519.904078,TCP,10.10.1.2,80.0,10.10.1.9,1269.0,,,,,
281,1713375519.9061153,1713375519.9061153,TCP,10.10.1.9,1270.0,10.10.1.2,80.0,,P,T1499.142,1.0,1.0
282,1713375519.9061089,1713375519.9061089,TCP,10.10.1.2,80.0,10.10.1.9,1270.0,,,,,
283,1713375519.9081397,1713375519.9081397,TCP,10.10.1.9,1271.0,10.10.1.2,80.0,,P,T1499.143,1.0,1.0
284,1713375519.908134,1713375519.908134,TCP,10.10.1.2,80.0,10.10.1.9,1271.0,,,,,
285,1713375519.9101613,1713375519.9101613,TCP,10.10.1.9,1272.0,10.10.1.2,80.0,,P,T1499.144,1.0,1.0
286,1713375519.9101553,1713375519.9101553,TCP,10.10.1.2,80.0,10.10.1.9,1272.0,,,,,
287,1713375519.9121823,1713375519.9121823,TCP,10.10.1.9,1273.0,10.10.1.2,80.0,,P,T1499.145,1.0,1.0
288,1713375519.9121764,1713375519.9121764,TCP,10.10.1.2,80.0,10.10.1.9,1273.0,,,,,
289,1713375519.9142027,1713375519.9142027,TCP,10.10.1.9,1274.0,10.10.1.2,80.0,,P,T1499.146,1.0,1.0
290,1713375519.914197,1713375519.914197,TCP,10.10.1.2,80.0,10.10.1.9,1274.0,,,,,
291,1713375519.9162247,1713375519.9162247,TCP,10.10.1.9,1275.0,10.10.1.2,80.0,,P,T1499.147,1.0,1.0
292,1713375519.916218,1713375519.916218,TCP,10.10.1.2,80.0,10.10.1.9,1275.0,,,,,
293,1713375519.9182444,1713375519.9182444,TCP,10.10.1.9,1276.0,10.10.1.2,80.0,,P,T1499.148,1.0,1.0
294,1713375519.9182382,1713375519.9182382,TCP,10.10.1.2,80.0,10.10.1.9,1276.0,,,,,
295,1713375519.920267,1713375519.920267,TCP,10.10.1.9,1277.0,10.10.1.2,80.0,,P,T1499.149,1.0,1.0
296,1713375519.920261,1713375519.920261,TCP,10.10.1.2,80.0,10.10.1.9,1277.0,,,,,
297,1713375519.922287,1713375519.922287,TCP,10.10.1.9,1278.0,10.10.1.2,80.0,,P,T1499.150,1.0,1.0
298,1713375519.9222813,1713375519.9222813,TCP,10.10.1.2,80.0,10.10.1.9,1278.0,,,,,
299,1713375519.9243083,1713375519.9243083,TCP,10.10.1.9,1279.0,10.10.1.2,80.0,,P,T1499.151,1.0,1.0
300,1713375519.9243023,1713375519.9243023,TCP,10.10.1.2,80.0,10.10.1.9,1279.0,,,,,
301,1713375519.9263277,1713375519.9263277,TCP,10.10.1.9,1280.0,10.10.1.2,80.0,,P,T1499.152,1.0,1.0
302,1713375519.926322,1713375519.926322,TCP,10.10.1.2,80.0,10.10.1.9,1280.0,,,,,
303,1713375519.9283495,1713375519.9283495,TCP,10.10.1.9,1281.0,10.10.1.2,80.0,,P,T1499.153,1.0,1.0
304,1713375519.9283438,1713375519.9283438,TCP,10.10.1.2,80.0,10.10.1.9,1281.0,,,,,
305,1713375519.9303708,1713375519.9303708,TCP,10.10.1.9,1282.0,10.10.1.2,80.0,,P,T1499.154,1.0,1.0
306,1713375519.9303646,1713375519.9303646,TCP,10.10.1.2,80.0,10.10.1.9,1282.0,,,,,
307,1713375519.9323902,1713375519.9323902,TCP,10.10.1.9,1283.0,10.10.1.2,80.0,,P,T1499.155,1.0,1.0
308,1713375519.9323845,1713375519.9323845,TCP,10.10.1.2,80.0,10.10.1.9,1283.0,,,,,
309,1713375519.934414,1713375519.934414,TCP,10.10.1.9,1284.0,10.10.1.2,80.0,,P,T1499.156,1.0,1.0
310,1713375519.9344077,1713375519.9344077,TCP,10.10.1.2,80.0,10.10.1.9,1284.0,,,,,
311,1713375519.936432,1713375519.936432,TCP,10.10.1.9,1285.0,10.10.1.2,80.0,,P,T1499.157,1.0,1.0
312,1713375519.9364257,1713375519.9364257,TCP,10.10.1.2,80.0,10.10.1.9,1285.0,,,,,
313,1713375519.9384527,1713375519.9384527,TCP,10.10.1.9,1286.0,10.10.1.2,80.0,,P,T1499.158,1.0,1.0
314,1713375519.9384468,1713375519.9384468,TCP,10.10.1.2,80.0,10.10.1.9,1286.0,,,,,
315,1713375519.940473,1713375519.940473,TCP,10.10.1.9,1287.0,10.10.1.2,80.0,,P,T1499.159,1.0,1.0
316,1713375519.9404671,1713375519.9404671,TCP,10.10.1.2,80.0,10.10.1.9,1287.0,,,,,
317,1713375519.9424937,1713375519.9424937,TCP,10.10.1.9,1288.0,10.10.1.2,80.0,,P,T1499.160,1.0,1.0
318,1713375519.9424877,1713375519.9424877,TCP,10.10.1.2,80.0,10.10.1.9,1288.0,,,,,
319,1713375519.9445136,1713375519.9445136,TCP,10.10.1.9,1289.0,10.10.1.2,80.0,,P,T1499.161,1.0,1.0
320,1713375519.944508,1713375519.944508,TCP,10.10.1.2,80.0,10.10.1.9,1289.0,,,,,
321,1713375519.9465344,1713375519.9465344,TCP,10.10.1.9,1290.0,10.10.1.2,80.0,,P,T1499.162,1.0,1.0
322,1713375519.9465284,1713375519.9465284,TCP,10.10.1.2,80.0,10.10.1.9,1290.0,,,,,
323,1713375519.9485538,1713375519.9485538,TCP,10.10.1.9,1291.0,10.10.1.2,80.0,,P,T1499.163,1.0,1.0
324,1713375519.948548,1713375519.948548,TCP,10.10.1.2,80.0,10.10.1.9,1291.0,,,,,
325,1713375519.9505756,1713375519.9505756,TCP,10.10.1.9,1292.0,10.10.1.2,80.0,,P,T1499.164,1.0,1.0
326,1713375519.9505696,1713375519.9505696,TCP,10.10.1.2,80.0,10.10.1.9,1292.0,,,,,
327,1713375519.9525936,1713375519.9525936,TCP,10.10.1.9,1293.0,10.10.1.2,80.0,,P,T1499.165,1.0,1.0
328,1713375519.952588,1713375519.952588,TCP,10.10.1.2,80.0,10.10.1.9,1293.0,,,,,
329,1713375519.9546142,1713375519.9546142,TCP,10.10.1.9,1294.0,10.10.1.2,80.0,,P,T1499.166,1.0,1.0
330,1713375519.9546084,1713375519.9546084,TCP,10.10.1.2,80.0,10.10.1.9,1294.0,,,,,
331,1713375519.9566338,1713375519.9566338,TCP,10.10.1.9,1295.0,10.10.1.2,80.0,,P,T1499.167,1.0,1.0
332,1713375519.956628,1713375519.956628,TCP,10.10.1.2,80.0,10.10.1.9,1295.0,,,,,
333,1713375519.9586549,1713375519.9586549,TCP,10.10.1.9,1296.0,10.10.1.2,80.0,,P,T1499.168,1.0,1.0
334,1713375519.9586487,1713375519.9586487,TCP,10.10.1.2,80.0,10.10.1.9,1296.0,,,,,
335,1713375519.9606802,1713375519.9606802,TCP,10.10.1.9,1297.0,10.10.1.2,80.0,,P,T1499.169,1.0,1.0
336,1713375519.9606743,1713375519.9606743,TCP,10.10.1.2,80.0,10.10.1.9,1297.0,,,,,
337,1713375519.9627,1713375519.9627,TCP,10.10.1.9,1298.0,10.10.1.2,80.0,,P,T1499.170,1.0,1.0
338,1713375519.962694,1713375519.962694,TCP,10.10.1.2,80.0,10.10.1.9,1298.0,,,,,
339,1713375519.9647217,1713375519.9647217,TCP,10.10.1.9,1299.0,10.10.1.2,80.0,,P,T1499.171,1.0,1.0
340,1713375519.9647155,1713375519.9647155,TCP,10.10.1.2,80.0,10.10.1.9,1299.0,,,,,
341,1713375519.966742,1713375519.966742,TCP,10.10.1.9,1300.0,10.10.1.2,80.0,,P,T1499.172,1.0,1.0
342,1713375519.966736,1713375519.966736,TCP,10.10.1.2,80.0,10.10.1.9,1300.0,,,,,
343,1713375519.9687617,1713375519.9687617,TCP,10.10.1.9,1301.0,10.10.1.2,80.0,,P,T1499.173,1.0,1.0
344,1713375519.9687555,1713375519.9687555,TCP,10.10.1.2,80.0,10.10.1.9,1301.0,,,,,
345,1713375519.9707825,1713375519.9707825,TCP,10.10.1.9,1302.0,10.10.1.2,80.0,,P,T1499.174,1.0,1.0
346,1713375519.9707768,1713375519.9707768,TCP,10.10.1.2,80.0,10.10.1.9,1302.0,,,,,
347,1713375519.9728043,1713375519.9728043,TCP,10.10.1.9,1303.0,10.10.1.2,80.0,,P,T1499.175,1.0,1.0
348,1713375519.9727986,1713375519.9727986,TCP,10.10.1.2,80.0,10.10.1.9,1303.0,,,,,
349,1713375519.9748232,1713375519.9748232,TCP,10.10.1.9,1304.0,10.10.1.2,80.0,,P,T1499.176,1.0,1.0
350,1713375519.9748175,1713375519.9748175,TCP,10.10.1.2,80.0,10.10.1.9,1304.0,,,,,
351,1713375519.9768436,1713375519.9768436,TCP,10.10.1.9,1305.0,10.10.1.2,80.0,,P,T1499.177,1.0,1.0
352,1713375519.976838,1713375519.976838,TCP,10.10.1.2,80.0,10.10.1.9,1305.0,,,,,
353,1713375519.978863,1713375519.978863,TCP,10.10.1.9,1306.0,10.10.1.2,80.0,,P,T1499.178,1.0,1.0
354,1713375519.9788573,1713375519.9788573,TCP,10.10.1.2,80.0,10.10.1.9,1306.0,,,,,
355,1713375519.980913,1713375519.980913,TCP,10.10.1.9,1307.0,10.10.1.2,80.0,,P,T1499.179,1.0,1.0
356,1713375519.9809072,1713375519.9809072,TCP,10.10.1.2,80.0,10.10.1.9,1307.0,,,,,
357,1713375519.9829652,1713375519.9829652,TCP,10.10.1.9,1308.0,10.10.1.2,80.0,,P,T1499.180,1.0,1.0
358,1713375519.9829595,1713375519.9829595,TCP,10.10.1.2,80.0,10.10.1.9,1308.0,,,,,
359,1713375519.9850073,1713375519.9850073,TCP,10.10.1.9,1309.0,10.10.1.2,80.0,,P,T1499.181,1.0,1.0
360,1713375519.985001,1713375519.985001,TCP,10.10.1.2,80.0,10.10.1.9,1309.0,,,,,
361,1713375519.9870555,1713375519.9870555,TCP,10.10.1.9,1310.0,10.10.1.2,80.0,,P,T1499.182,1.0,1.0
362,1713375519.9870498,1713375519.9870498,TCP,10.10.1.2,80.0,10.10.1.9,1310.0,,,,,
363,1713375519.9891095,1713375519.9891095,TCP,10.10.1.9,1311.0,10.10.1.2,80.0,,P,T1499.183,1.0,1.0
364,1713375519.989104,1713375519.989104,TCP,10.10.1.2,80.0,10.10.1.9,1311.0,,,,,
365,1713375519.9911697,1713375519.9911697,TCP,10.10.1.9,1312.0,10.10.1.2,80.0,,P,T1499.184,1.0,1.0
366,1713375519.991164,1713375519.991164,TCP,10.10.1.2,80.0,10.10.1.9,1312.0,,,,,
367,1713375519.993206,1713375519.993206,TCP,10.10.1.9,1313.0,10.10.1.2,80.0,,P,T1499.185,1.0,1.0
368,1713375519.9932,1713375519.9932,TCP,10.10.1.2,80.0,10.10.1.9,1313.0,,,,,
369,1713375519.995262,1713375519.995262,TCP,10.10.1.9,1314.0,10.10.1.2,80.0,,P,T1499.186,1.0,1.0
370,1713375519.995254,1713375519.995254,TCP,10.10.1.2,80.0,10.10.1.9,1314.0,,,,,
371,1713375519.9973073,1713375519.9973073,TCP,10.10.1.9,1315.0,10.10.1.2,80.0,,P,T1499.187,1.0,1.0
372,1713375519.9972992,1713375519.9972992,TCP,10.10.1.2,80.0,10.10.1.9,1315.0,,,,,
373,1713375519.9993303,1713375519.9993303,TCP,10.10.1.9,1316.0,10.10.1.2,80.0,,P,T1499.188,1.0,1.0
374,1713375519.999324,1713375519.999324,TCP,10.10.1.2,80.0,10.10.1.9,1316.0,,,,,
375,1713375520.00135,1713375520.00135,TCP,10.10.1.9,1317.0,10.10.1.2,80.0,,P,T1499.189,1.0,1.0
376,1713375520.0013433,1713375520.0013433,TCP,10.10.1.2,80.0,10.10.1.9,1317.0,,,,,
377,1713375520.00337,1713375520.00337,TCP,10.10.1.9,1318.0,10.10.1.2,80.0,,P,T1499.190,1.0,1.0
378,1713375520.0033636,1713375520.0033636,TCP,10.10.1.2,80.0,10.10.1.9,1318.0,,,,,
379,1713375520.0053906,1713375520.0053906,TCP,10.10.1.9,1319.0,10.10.1.2,80.0,,P,T1499.191,1.0,1.0
380,1713375520.0053847,1713375520.0053847,TCP,10.10.1.2,80.0,10.10.1.9,1319.0,,,,,
381,1713375520.0074103,1713375520.0074103,TCP,10.10.1.9,1320.0,10.10.1.2,80.0,,P,T1499.192,1.0,1.0
382,1713375520.0074043,1713375520.0074043,TCP,10.10.1.2,80.0,10.10.1.9,1320.0,,,,,
383,1713375520.0094306,1713375520.0094306,TCP,10.10.1.9,1321.0,10.10.1.2,80.0,,P,T1499.193,1.0,1.0
384,1713375520.0094247,1713375520.0094247,TCP,10.10.1.2,80.0,10.10.1.9,1321.0,,,,,
385,1713375520.011453,1713375520.011453,TCP,10.10.1.9,1322.0,10.10.1.2,80.0,,P,T1499.194,1.0,1.0
386,1713375520.0114465,1713375520.0114465,TCP,10.10.1.2,80.0,10.10.1.9,1322.0,,,,,
387,1713375520.0134723,1713375520.0134723,TCP,10.10.1.9,1323.0,10.10.1.2,80.0,,P,T1499.195,1.0,1.0
388,1713375520.013466,1713375520.013466,TCP,10.10.1.2,80.0,10.10.1.9,1323.0,,,,,
389,1713375520.0154932,1713375520.0154932,TCP,10.10.1.9,1324.0,10.10.1.2,80.0,,P,T1499.196,1.0,1.0
390,1713375520.0154872,1713375520.0154872,TCP,10.10.1.2,80.0,10.10.1.9,1324.0,,,,,
391,1713375520.0175142,1713375520.0175142,TCP,10.10.1.9,1325.0,10.10.1.2,80.0,,P,T1499.197,1.0,1.0
392,1713375520.0175085,1713375520.0175085,TCP,10.10.1.2,80.0,10.10.1.9,1325.0,,,,,
393,1713375520.0195324,1713375520.0195324,TCP,10.10.1.9,1326.0,10.10.1.2,80.0,,P,T1499.198,1.0,1.0
394,1713375520.0195265,1713375520.0195265,TCP,10.10.1.2,80.0,10.10.1.9,1326.0,,,,,
395,1713375520.0215535,1713375520.0215535,TCP,10.10.1.9,1327.0,10.10.1.2,80.0,,P,T1499.199,1.0,1.0
396,1713375520.0215476,1713375520.0215476,TCP,10.10.1.2,80.0,10.10.1.9,1327.0,,,,,
397,1713375520.023574,1713375520.023574,TCP,10.10.1.9,1328.0,10.10.1.2,80.0,,P,T1499.200,1.0,1.0
398,1713375520.023568,1713375520.023568,TCP,10.10.1.2,80.0,10.10.1.9,1328.0,,,,,
399,1713375520.0255933,1713375520.0255933,TCP,10.10.1.9,1329.0,10.10.1.2,80.0,,P,T1499.201,1.0,1.0
400,1713375520.0255876,1713375520.0255876,TCP,10.10.1.2,80.0,10.10.1.9,1329.0,,,,,
401,1713375520.027614,1713375520.027614,TCP,10.10.1.9,1330.0,10.10.1.2,80.0,,P,T1499.202,1.0,1.0
402,1713375520.027608,1713375520.027608,TCP,10.10.1.2,80.0,10.10.1.9,1330.0,,,,,
403,1713375520.0296347,1713375520.0296347,TCP,10.10.1.9,1331.0,10.10.1.2,80.0,,P,T1499.203,1.0,1.0
404,1713375520.0296288,1713375520.0296288,TCP,10.10.1.2,80.0,10.10.1.9,1331.0,,,,,
405,1713375520.0316997,1713375520.0316997,TCP,10.10.1.9,1332.0,10.10.1.2,80.0,,P,T1499.204,1.0,1.0
406,1713375520.0316937,1713375520.0316937,TCP,10.10.1.2,80.0,10.10.1.9,1332.0,,,,,
407,1713375520.033685,1713375520.033685,TCP,10.10.1.9,1333.0,10.10.1.2,80.0,,P,T1499.205,1.0,1.0
408,1713375520.033679,1713375520.033679,TCP,10.10.1.2,80.0,10.10.1.9,1333.0,,,,,
409,1713375520.0357063,1713375520.0357063,TCP,10.10.1.9,1334.0,10.10.1.2,80.0,,P,T1499.206,1.0,1.0
410,1713375520.0357006,1713375520.0357006,TCP,10.10.1.2,80.0,10.10.1.9,1334.0,,,,,
411,1713375520.0377264,1713375520.0377264,TCP,10.10.1.9,1335.0,10.10.1.2,80.0,,P,T1499.207,1.0,1.0
412,1713375520.0377204,1713375520.0377204,TCP,10.10.1.2,80.0,10.10.1.9,1335.0,,,,,
413,1713375520.0397463,1713375520.0397463,TCP,10.10.1.9,1336.0,10.10.1.2,80.0,,P,T1499.208,1.0,1.0
414,1713375520.0397408,1713375520.0397408,TCP,10.10.1.2,80.0,10.10.1.9,1336.0,,,,,
415,1713375520.0417666,1713375520.0417666,TCP,10.10.1.9,1337.0,10.10.1.2,80.0,,P,T1499.209,1.0,1.0
416,1713375520.0417604,1713375520.0417604,TCP,10.10.1.2,80.0,10.10.1.9,1337.0,,,,,
417,1713375520.0437877,1713375520.0437877,TCP,10.10.1.9,1338.0,10.10.1.2,80.0,,P,T1499.210,1.0,1.0
418,1713375520.0437813,1713375520.0437813,TCP,10.10.1.2,80.0,10.10.1.9,1338.0,,,,,
419,1713375520.0458126,1713375520.0458126,TCP,10.10.1.9,1339.0,10.10.1.2,80.0,,P,T1499.211,1.0,1.0
420,1713375520.045807,1713375520.045807,TCP,10.10.1.2,80.0,10.10.1.9,1339.0,,,,,
421,1713375520.0478363,1713375520.0478363,TCP,10.10.1.9,1340.0,10.10.1.2,80.0,,P,T1499.212,1.0,1.0
422,1713375520.04783,1713375520.04783,TCP,10.10.1.2,80.0,10.10.1.9,1340.0,,,,,
423,1713375520.049857,1713375520.049857,TCP,10.10.1.9,1341.0,10.10.1.2,80.0,,P,T1499.213,1.0,1.0
424,1713375520.0498512,1713375520.0498512,TCP,10.10.1.2,80.0,10.10.1.9,1341.0,,,,,
425,1713375520.0518775,1713375520.0518775,TCP,10.10.1.9,1342.0,10.10.1.2,80.0,,P,T1499.214,1.0,1.0
426,1713375520.0518713,1713375520.0518713,TCP,10.10.1.2,80.0,10.10.1.9,1342.0,,,,,
427,1713375520.0538971,1713375520.0538971,TCP,10.10.1.9,1343.0,10.10.1.2,80.0,,P,T1499.215,1.0,1.0
428,1713375520.053891,1713375520.053891,TCP,10.10.1.2,80.0,10.10.1.9,1343.0,,,,,
429,1713375520.0559175,1713375520.0559175,TCP,10.10.1.9,1344.0,10.10.1.2,80.0,,P,T1499.216,1.0,1.0
430,1713375520.0559115,1713375520.0559115,TCP,10.10.1.2,80.0,10.10.1.9,1344.0,,,,,
431,1713375520.0579371,1713375520.0579371,TCP,10.10.1.9,1345.0,10.10.1.2,80.0,,P,T1499.217,1.0,1.0
432,1713375520.057931,1713375520.057931,TCP,10.10.1.2,80.0,10.10.1.9,1345.0,,,,,
433,1713375520.0599585,1713375520.0599585,TCP,10.10.1.9,1346.0,10.10.1.2,80.0,,P,T1499.218,1.0,1.0
434,1713375520.0599525,1713375520.0599525,TCP,10.10.1.2,80.0,10.10.1.9,1346.0,,,,,
435,1713375520.0619807,1713375520.0619807,TCP,10.10.1.9,1347.0,10.10.1.2,80.0,,P,T1499.219,1.0,1.0
436,1713375520.061974,1713375520.061974,TCP,10.10.1.2,80.0,10.10.1.9,1347.0,,,,,
437,1713375520.0639975,1713375520.0639975,TCP,10.10.1.9,1348.0,10.10.1.2,80.0,,P,T1499.220,1.0,1.0
438,1713375520.0639913,1713375520.0639913,TCP,10.10.1.2,80.0,10.10.1.9,1348.0,,,,,
439,1713375520.0660172,1713375520.0660172,TCP,10.10.1.9,1349.0,10.10.1.2,80.0,,P,T1499.221,1.0,1.0
440,1713375520.0660107,1713375520.0660107,TCP,10.10.1.2,80.0,10.10.1.9,1349.0,,,,,
441,1713375520.068038,1713375520.068038,TCP,10.10.1.9,1350.0,10.10.1.2,80.0,,P,T1499.222,1.0,1.0
442,1713375520.068032,1713375520.068032,TCP,10.10.1.2,80.0,10.10.1.9,1350.0,,,,,
443,1713375520.070058,1713375520.070058,TCP,10.10.1.9,1351.0,10.10.1.2,80.0,,P,T1499.223,1.0,1.0
444,1713375520.070052,1713375520.070052,TCP,10.10.1.2,80.0,10.10.1.9,1351.0,,,,,
445,1713375520.072077,1713375520.072077,TCP,10.10.1.9,1352.0,10.10.1.2,80.0,,P,T1499.224,1.0,1.0
446,1713375520.0720713,1713375520.0720713,TCP,10.10.1.2,80.0,10.10.1.9,1352.0,,,,,
447,1713375520.0740974,1713375520.0740974,TCP,10.10.1.9,1353.0,10.10.1.2,80.0,,P,T1499.225,1.0,1.0
448,1713375520.0740917,1713375520.0740917,TCP,10.10.1.2,80.0,10.10.1.9,1353.0,,,,,
449,1713375520.0761185,1713375520.0761185,TCP,10.10.1.9,1354.0,10.10.1.2,80.0,,P,T1499.226,1.0,1.0
450,1713375520.0761125,1713375520.0761125,TCP,10.10.1.2,80.0,10.10.1.9,1354.0,,,,,
451,1713375520.078139,1713375520.078139,TCP,10.10.1.9,1355.0,10.10.1.2,80.0,,P,T1499.227,1.0,1.0
452,1713375520.0781329,1713375520.0781329,TCP,10.10.1.2,80.0,10.10.1.9,1355.0,,,,,
453,1713375520.0801594,1713375520.0801594,TCP,10.10.1.9,1356.0,10.10.1.2,80.0,,P,T1499.228,1.0,1.0
454,1713375520.0801525,1713375520.0801525,TCP,10.10.1.2,80.0,10.10.1.9,1356.0,,,,,
455,1713375520.082179,1713375520.082179,TCP,10.10.1.9,1357.0,10.10.1.2,80.0,,P,T1499.229,1.0,1.0
456,1713375520.082172,1713375520.082172,TCP,10.10.1.2,80.0,10.10.1.9,1357.0,,,,,
457,1713375520.084198,1713375520.084198,TCP,10.10.1.9,1358.0,10.10.1.2,80.0,,P,T1499.230,1.0,1.0
458,1713375520.084192,1713375520.084192,TCP,10.10.1.2,80.0,10.10.1.9,1358.0,,,,,
459,1713375520.0862262,1713375520.0862262,TCP,10.10.1.9,1359.0,10.10.1.2,80.0,,P,T1499.231,1.0,1.0
460,1713375520.086213,1713375520.086213,TCP,10.10.1.2,80.0,10.10.1.9,1359.0,,,,,
461,1713375520.0882428,1713375520.0882428,TCP,10.10.1.9,1360.0,10.10.1.2,80.0,,P,T1499.232,1.0,1.0
462,1713375520.0882337,1713375520.0882337,TCP,10.10.1.2,80.0,10.10.1.9,1360.0,,,,,
463,1713375520.0902593,1713375520.0902593,TCP,10.10.1.9,1361.0,10.10.1.2,80.0,,P,T1499.233,1.0,1.0
464,1713375520.090253,1713375520.090253,TCP,10.10.1.2,80.0,10.10.1.9,1361.0,,,,,
465,1713375520.0922787,1713375520.0922787,TCP,10.10.1.9,1362.0,10.10.1.2,80.0,,P,T1499.234,1.0,1.0
466,1713375520.0922723,1713375520.0922723,TCP,10.10.1.2,80.0,10.10.1.9,1362.0,,,,,
